market,strategy,regime,spread_pct,spread_t,book_ret_pct,book_t,index_ret_pct,excess_pct,n_weeks
US,revert,bear,0.35257153970612554,2.2021596696829677,0.6251975543119795,0.9260003078648765,0.4782316628189976,0.14696589149298198,128
US,mom126,bull,0.510132331875222,2.974838978501404,0.3058948870356924,1.3157793216401876,0.1549008457832121,0.15099404125248028,372
US,mom126,bear,0.1271436566763196,0.36644424552911187,0.4393708240016745,0.8894086292238985,0.41671613117029327,0.022654692831381232,127
US,mom_st,bull,0.09830492902654592,0.9402179585941846,0.11233194654786119,0.5420985413683146,0.15837286904188466,-0.04604092249402348,391
US,mom_st,bear,-0.3586323555273055,-1.128466520312105,0.25584490040047064,0.3981263468250846,0.4782316628189976,-0.2223867624185269,128
US,golden_cross,bull,0.5328246571110226,3.328575656141203,0.3523070456828082,1.698307638674967,0.15837286904188466,0.19393417664092355,391
US,golden_cross,bear,0.2593686703395858,0.6627900252726192,0.5562094084286521,0.8378264301522421,0.4782316628189976,0.07797774560965448,128
US,breakout,bull,0.6561858519762985,2.733276854500764,0.3673627678758783,2.4258134537761884,0.1549008457832121,0.21246192209266618,372
US,breakout,bear,-0.3904428617451115,-0.42721091852357573,-0.0747677222414683,-0.061473694948753016,0.38056106263489176,-0.4553287848763601,126
JP,trend,bull,0.1580698813337219,1.8886146956895487,0.47906774744731273,2.922345796798292,0.4240480105522975,0.05501973689501522,402
JP,trend,bear,-0.7472757640215322,-2.4832298585170403,0.4272852418469472,0.5266253327271104,0.9677916297064661,-0.5405063878595189,112
JP,revert,bull,0.011154291174128824,0.291228517602123,0.4158206421500297,2.436216422122899,0.4240480105522975,-0.008227368402267867,402
JP,revert,bear,0.4294475390408889,1.7727612347489332,1.046359122848599,1.055578690666212,0.869681830171801,0.17667729267679816,116
JP,mom126,bull,0.3396928863717029,2.9492510857297716,0.4814583564915638,2.516846131023446,0.34863428354216597,0.13282407294939788,382
JP,mom126,bear,-0.5559589211993959,-2.490872891661898,0.5409667697154785,1.5193537746600845,0.8272140931228062,-0.2862473234073277,117
JP,mom_st,bull,0.09030225197841321,1.2285169711029882,0.46858369000948474,2.722527019667442,0.4240480105522975,0.044535679457187186,402
JP,mom_st,bear,-0.5938130699713214,-2.4008948157042513,0.4841253494786597,1.3878307236967833,0.8272140931228062,-0.3430887436441465,117
JP,golden_cross,bull,0.29035866612245775,3.220418542493412,0.5001832731307604,2.9686601196755427,0.4240480105522975,0.07613526257846288,402
JP,golden_cross,bear,-0.309543221447213,-2.0114023335704467,0.6034825590294365,1.600459000803118,0.8272140931228062,-0.2237315340933697,117
