market,h,ret,excess,rsi_evict
IN,21,12.649633732356612,12.232958489178735,47.7
IN,63,12.667500446667844,15.393878113232738,47.7
IN,21,1.9122120817036015,3.331073476315194,45.8
IN,63,39.808778791829646,43.16201547697096,45.8
IN,21,-7.213656387665191,-7.2155138979551285,39.2
IN,63,-3.180066079295163,-0.2589522223662488,39.2
IN,21,-1.3135351227869685,-0.7204242885341605,34.1
IN,63,-1.4277555682467136,4.498070346207472,34.1
IN,21,-5.785426583668984,-3.7818704316674223,43.9
IN,63,4.217014524594176,7.545487852862265,43.9
IN,21,8.520237174529521,9.939098569141114,34.6
IN,63,6.812322763598866,9.488475251360695,34.6
IN,21,0.25804231894031027,1.1041554865764747,48.3
IN,63,8.303228396123629,11.682820322963272,48.3
IN,21,4.337152209492645,3.2814678716894363,50.7
IN,63,3.649754500818325,5.757124127257562,50.7
IN,21,4.775614437450182,3.935467088678335,49.3
IN,63,20.366303941183173,22.053834829293073,49.3
IN,21,3.1228850430242705,3.1228850430242705,49.9
IN,63,-2.5137774340133423,0.8146958942547466,49.9
IN,21,6.02066938465915,6.02066938465915,37.0
IN,63,-5.850004740684556,-3.1738522529227264,37.0
IN,21,12.260657992171797,16.379834946034922,42.5
IN,63,26.467788003808312,32.348541047820135,42.5
IN,21,19.159911569638922,18.319764220867075,10.6
IN,63,-8.179808400884303,-6.492277512774402,10.6
IN,21,-1.6260162601625994,0.8141826151076947,32.7
IN,63,-10.506566604127588,-1.7527525861924964,32.7
IN,21,23.127672571777637,23.1258150614877,41.3
IN,63,56.43249847281613,59.35361232974504,41.3
IN,21,25.30069634944081,26.692431068648624,49.9
IN,63,68.75517392504098,73.02736834544325,49.9
IN,21,2.0523290173534603,3.1396337161338495,26.4
IN,63,-4.349110836512116,5.329459945065661,26.4
IN,21,0.2536881290500448,0.7943641993150896,34.7
IN,63,13.2827795395009,17.006005009758187,34.7
IN,21,-10.043947059124136,-9.847225747648736,44.4
IN,63,-9.571260667382099,-7.374924625843505,44.4
IN,21,12.950432730133743,13.918747522038888,51.7
IN,63,4.610542879622348,7.5316567365512626,51.7
IN,21,-17.22603427980822,-14.402144557478701,35.3
IN,63,-17.880623582440926,-10.463535469622332,35.3
IN,21,-0.9483243590773904,0.9430462992782496,45.5
IN,63,-28.353291006991878,-25.090029928579117,45.5
IN,21,9.366684406599246,11.011767462341403,37.7
IN,63,-3.8850452368281108,5.370996524848669,37.7
IN,21,-12.13566507684154,-9.668074586842714,41.0
IN,63,-15.89825119236884,-7.294203898211947,41.0
IN,21,-0.9391435011269711,0.8407166828561907,50.2
IN,63,24.83095416979715,28.004421999363295,50.2
IN,21,-1.8579562481270573,-1.0118430804908929,48.4
IN,63,-1.8579562481270573,-1.0118430804908929,48.4
IN,21,18.67040542119407,17.96960428125984,49.1
IN,63,-5.012267788293023,-5.432817162008852,49.1
IN,21,-8.993988885108317,-6.377085559136708,24.0
IN,63,-19.269592832029048,-9.876487095362984,24.0
IN,21,-1.2813543527219085,-0.08910766260081804,51.2
IN,63,19.81828065543216,23.197872582271803,51.2
IN,21,17.41684411483955,18.48898372578246,44.5
IN,63,1.9237829502900317,5.887501883223878,44.5
IN,21,-13.459145582745736,-11.932989357396618,43.4
IN,63,-13.459145582745736,-7.531908565087587,43.4
IN,21,21.21301556850881,22.6318769631204,27.4
IN,63,53.501069873828676,56.17722236159051,27.4
IN,21,0.880898413352571,1.7270115809887354,43.9
IN,63,4.07995054605399,7.459542472893633,43.9
IN,21,6.000408191033402,7.629984308161819,43.1
IN,63,24.865637118171314,28.194110446439403,43.1
IN,21,-22.416448758820785,-18.64478827159304,35.6
IN,63,3.162947308091857,10.095226189097751,35.6
IN,21,7.082303073119034,5.796039759328031,42.2
IN,63,14.690921935711776,14.711905789480085,42.2
IN,21,-7.256584940276878,-6.184445329333965,46.7
IN,63,-5.311573842423312,-1.3478549094894654,46.7
IN,21,9.23716236271892,9.235304852428982,30.3
IN,63,-1.3119620065301207,1.6091518503987934,30.3
IN,21,-5.542128042268557,-4.015971816919439,47.6
IN,63,-17.205328536900677,-11.278091519242528,47.6
IN,21,6.658579323358937,8.235255091878258,45.2
IN,63,6.281169968998523,9.609643297266611,45.2
IN,21,13.470883896587171,13.470883896587171,39.4
IN,63,3.3091740486703047,5.985326536432134,39.4
IN,21,3.42653367099075,5.58756075433855,41.4
IN,63,8.57925474184713,13.664845888547982,41.4
IN,21,12.302561489647502,16.937349256339086,45.6
IN,63,6.605215619065263,10.170815662826893,45.6
IN,21,10.740067072130955,14.152924174172943,43.1
IN,63,24.950264309668626,28.448956079814337,43.1
IN,21,1.0592954744891525,0.09265521634853613,37.8
IN,63,0.20057665789141588,0.5370583649330629,37.8
IN,21,5.3703166779420775,5.3703166779420775,30.5
IN,63,6.101607551303112,8.77776003906494,30.5
IN,21,5.15566131271068,8.686656654174396,52.8
IN,63,47.82584062774424,51.979513411965506,52.8
IN,21,-2.157005608553475,1.614654878674271,53.4
IN,63,-1.4080688615144665,5.524210019491427,53.4
IN,21,24.382446963092107,25.469751661872497,33.2
IN,63,-10.200523103748916,-0.5219523221711384,33.2
IN,21,-5.594610427650837,-6.011532564248223,35.5
IN,63,-1.4352665495020456,0.6106419774815741,35.5
IN,21,14.902943018159064,15.860372228429707,43.4
IN,63,-1.4088916718847821,6.494949625774615,43.4
IN,21,-0.40456050018388146,-0.40456050018388146,24.1
IN,63,5.388010297903656,8.064162785665484,24.1
IN,21,-12.210775206890734,-11.364662039254569,52.6
IN,63,1.5031244722175208,4.882716399057163,52.6
IN,21,9.551585854903388,7.92031160607698,34.5
IN,63,19.978126139263573,21.31744975770896,34.5
IN,21,1.6958896234550158,3.0624482259527186,45.5
IN,63,-9.686691578039664,-3.279697249380809,45.5
IN,21,3.2695139911634863,4.356818689943875,36.1
IN,63,-10.132547864506625,-0.45397708292884786,36.1
IN,21,4.648985959438368,3.682345701297751,31.9
IN,63,6.146645865834621,6.483127572876269,31.9
IN,21,16.545083163116423,18.380733086984765,33.2
IN,63,-3.1222643711701137,6.198964785841409,33.2
IN,21,14.584717607973419,14.584717607973419,45.6
IN,63,23.85382059800665,26.52997308576848,45.6
IN,21,8.30126443100605,9.147377598642215,49.5
IN,63,14.573941726223193,17.953533653062834,49.5
IN,21,16.258790436005622,15.62634934932985,36.1
IN,63,15.44866385372714,17.75762556928856,36.1
IN,21,8.877692842251573,10.085483615285286,35.2
IN,63,1.824183460736628,6.117937070631807,35.2
IN,21,6.751705854230949,6.751705854230949,45.4
IN,63,12.897127211091309,18.770390379862846,45.4
IN,21,11.459819305753683,16.094607072445267,37.3
IN,63,26.402757964812153,29.968358008573784,37.3
IN,21,-2.0632018803865226,-1.866480568911122,49.1
IN,63,-6.581352833638032,-3.0627060102780157,49.1
IN,21,-0.6375406060687872,1.4758739749584748,33.1
IN,63,-1.431764920408729,7.556811367369909,33.1
IN,21,6.659382103025857,8.140521085522934,46.6
IN,63,16.865147973462058,21.803112651578573,46.6
IN,21,-4.746369185434651,-2.0581078596496494,36.6
IN,63,-0.522307194586713,3.8821578236132637,36.6
IN,21,-14.968650853603261,-10.47397678653066,50.7
IN,63,-15.33237649191721,-8.400097610911317,50.7
IN,21,-8.728970843561035,-4.593256116107147,50.9
IN,63,-26.324612345087704,-12.251771413055334,50.9
IN,21,11.134083307996345,9.502809059169937,36.2
IN,63,7.692307692307687,9.031631310753074,36.2
IN,21,3.660538411030867,5.186694636379984,43.5
IN,63,29.136572554169394,35.06380957182754,43.5
IN,21,28.323563892145366,27.075567817537394,43.5
IN,63,12.379835873388046,13.202560007729847,43.5
IN,21,0.4123306499116408,1.1909826565907111,46.0
IN,63,2.886314549381508,10.466970071054615,46.0
IN,21,6.939846779532766,8.358708174144358,43.3
IN,63,-1.3690532488413787,2.096339826088389,43.3
IN,21,-3.265972191174482,-2.0737255010533917,42.7
IN,63,149.4813788170072,152.86097074384685,42.7
IN,21,-14.648781100779097,-14.055670266526288,37.8
IN,63,1.8168300242942026,7.742655938748388,37.8
IN,21,14.58517601273661,13.298912698945607,27.8
IN,63,16.035733238988172,16.05671709275648,27.8
IN,21,1.8703844295672623,4.1163170179038815,44.9
IN,63,26.985989371247143,34.063924297367166,44.9
IN,21,20.38622279867417,24.45341140089611,39.0
IN,63,38.79233318922033,46.664204718251554,39.0
IN,21,12.583806085611137,14.00266748022273,39.7
IN,63,13.66683857658586,20.48072488316216,39.7
IN,21,49.07229686500318,50.15960156378357,32.5
IN,63,41.33077415227127,51.00934493384904,32.5
IN,21,-7.213243988963336,-4.745653498964509,46.1
IN,63,-7.44974379188017,1.154303502276722,46.1
IN,21,-1.195022791671796,1.2159471562171231,46.6
IN,63,1.9301055398135647,8.995868162212773,46.6
IN,21,9.96966121692231,11.614744272664467,32.2
IN,63,2.94539019046014,12.20143195213692,32.2
IN,21,19.423637940550353,18.456997682409735,41.5
IN,63,16.218560277536874,16.55504198457852,41.5
IN,21,-9.545618898397013,-5.423413474085947,53.2
IN,63,-14.252139327467761,-3.605814307361422,53.2
IN,21,-5.6429406661385855,-5.209221944671439,42.9
IN,63,8.883105126174051,12.329983897730134,42.9
IN,21,11.677154376577858,11.677154376577858,45.4
IN,63,2.5547307735785063,4.568816271461163,45.4
IN,21,14.472575262111032,14.27461130316794,44.0
IN,63,20.59468024137814,22.9568722330998,44.0
IN,21,1.511758118701012,1.7084794301764128,43.1
IN,63,12.430011198208302,14.626347239746895,43.1
IN,21,12.126024590163942,16.620698657236545,53.1
IN,63,9.421106557377069,16.35338543838296,53.1
IN,21,-1.5432493498742317,3.0915384168173525,36.8
IN,63,14.622500746045963,18.188100789807592,36.8
IN,21,17.145758048844396,16.605280349344234,40.4
IN,63,37.26868783912136,39.19407113337464,40.4
IN,21,4.791972160819413,4.791972160819413,47.2
IN,63,16.90704952835351,19.58320201611534,47.2
IN,21,4.030462825483094,5.382468188373202,43.3
IN,63,-89.01131581045641,-86.25963213510184,43.3
IN,21,2.5619060900053947,0.930631841178986,30.7
IN,63,-0.1972229416100535,1.1421006768353337,30.7
IN,21,-9.506574514371524,-7.750818994800445,33.1
IN,63,-16.816510405636954,-10.889273387978806,33.1
IN,21,14.028314028314037,15.673397084056194,35.4
IN,63,68.98326898326899,78.49147712304188,35.4
IN,21,1.8817204301075252,2.078441741582926,37.4
IN,63,42.4731182795699,44.669454321108496,37.4
IN,21,24.89568845618915,25.741801623825314,38.2
IN,63,16.958738989337043,20.338330916176684,38.2
IN,21,5.363099820374662,6.765922162315386,44.9
IN,63,1.6422889402104124,9.532683288787368,44.9
IN,21,14.28571428571428,15.373018984494669,30.8
IN,63,11.088189788550796,20.596397928323686,30.8
IN,21,20.28985507246377,21.06850707914284,49.7
IN,63,2.5764895330112836,9.799657448463028,49.7
IN,21,3.7408628350293682,5.42692551830185,42.4
IN,63,12.541206822416505,19.058905213601264,42.4
IN,21,3.1206171107994507,5.276812666438369,40.3
IN,63,19.074333800841536,22.402807129109625,40.3
IN,21,17.543264336613507,17.543264336613507,39.9
IN,63,2.986087546657612,5.000173044540269,39.9
IN,21,-5.242610150585614,-3.0841986890857824,42.6
IN,63,-0.7585052983826057,2.6210866284570367,42.6
IN,21,3.263230083438118,3.26137257314818,41.4
IN,63,13.875871528174644,16.796985385103557,41.4
IN,21,17.716333845366105,19.361416901108264,37.9
IN,63,20.942140296978984,30.450348436751874,37.9
IN,21,7.0829450139795025,8.010806353550182,40.1
IN,63,8.853681267474368,8.949190660717877,40.1
IN,21,32.94069861900895,33.719350625688016,44.4
IN,63,18.52152721364746,26.102182735320568,44.4
IN,21,-3.308694121788114,-2.236554510845201,38.7
IN,63,13.410770855332622,17.37448978826647,38.7
IN,21,4.289224811974091,3.872549568796213,40.7
IN,63,7.956660957629014,10.683038624193909,40.7
IN,21,2.5019253552140963,4.424248033201305,43.1
IN,63,18.843606943715873,22.055766900254046,43.1
IN,21,4.041629078967257,4.041629078967257,38.1
IN,63,-7.578927930187318,-4.250454601919229,38.1
IN,21,-0.5928292509762123,0.5887888120609364,33.4
IN,63,13.191338303159394,16.691801972098798,33.4
IN,21,-1.0531651272809084,2.903744763009708,29.8
IN,63,3.2749493129083262,13.380232620735843,29.8
IN,21,5.6541671564593665,5.6541671564593665,46.5
IN,63,5.3426589867168195,8.67113231498491,46.5
IN,21,-54.48753850462056,-53.21215143673218,29.5
IN,63,-47.11565387846542,-42.871032279403195,29.5
IN,21,32.79365713904989,33.88096183783028,31.7
IN,63,11.24325404757145,20.921824829149227,31.7
IN,21,33.99413846494139,33.15399111616955,44.6
IN,63,41.95144879451449,43.63897968262439,44.6
IN,21,-9.769260421829395,-8.587642358792246,45.8
IN,63,13.41483561870147,16.859162628563272,45.8
IN,21,11.18514992860542,11.183292418315482,36.0
IN,63,24.149214659685846,27.07032851661476,36.0
IN,21,11.340206185566991,12.427510884347381,36.8
IN,63,-6.486254295532657,3.1923164860451205,36.8
IN,21,3.0290456431535384,2.1888982943816915,36.5
IN,63,4.81327800829876,6.50080889640866,36.5
IN,21,40.53371799495131,40.53371799495131,46.2
IN,63,51.64082221420843,54.31697470197025,46.2
IN,21,-1.1267939746174793,0.36782632524008374,41.7
IN,63,15.241371130352267,20.066839166783204,41.7
IN,21,1.0305572198921586,2.222803910013249,45.6
IN,63,31.755542240862788,35.13513416770243,45.6
IN,21,-13.128953771289531,-10.151508106022044,42.6
IN,63,-21.927007299270073,-10.351670344437679,42.6
IN,21,9.802897794021682,9.386222550843804,29.5
IN,63,19.27946743245006,22.00584509901495,29.5
IN,21,2.522300830513702,8.688346491280253,39.2
IN,63,19.36187466793435,24.296928109961634,39.2
IN,21,6.305988834690357,7.787127817187434,36.5
IN,63,10.679377561807968,15.480660665054756,36.5
IN,21,-4.418429003021151,-2.892272777672033,53.4
IN,63,-3.509063444108762,2.4181735735493866,53.4
IN,21,3.7688442211055273,2.9286968723336804,40.0
IN,63,-9.170854271356777,-7.0125441055713065,40.0
IN,21,10.047846889952151,10.826498896631222,42.8
IN,63,-9.090909090909083,-0.5962705305797336,42.8
IN,21,13.653603034134033,13.653603034134033,49.0
IN,63,62.89506953223767,65.5712220199995,49.0
IN,21,-11.211678832116789,-10.139539221173877,53.6
IN,63,-15.627737226277372,-11.664018293343526,53.6
IN,21,6.509945750452073,6.509945750452073,39.9
IN,63,26.07996785211977,28.756120339881598,39.9
IN,21,14.973814265693019,15.931243475963662,45.5
IN,63,14.649258685549892,22.55309998320929,45.5
IN,21,7.777640706402611,7.777640706402611,38.6
IN,63,-9.496199432524499,-6.8200469447626695,38.6
IN,21,5.048248064053262,8.579243405516978,37.8
IN,63,45.50323661814477,49.65690940236603,37.8
IN,21,-1.3802709889831566,0.30579169428932573,44.7
IN,63,-1.342281879194629,5.175416511990128,44.7
IN,21,7.011971658929883,8.430833053541475,44.5
IN,63,13.058881016369405,16.41211770151072,44.5
IN,21,-0.8505315822388892,-0.8505315822388892,32.6
IN,63,-10.36898061288305,-4.495717444111513,32.6
IN,21,17.147270854788886,18.234575553569275,35.9
IN,63,10.478887744593223,20.157458526171,35.9
IN,21,1.0600706713780994,4.244814700975086,15.8
IN,63,11.22587659690133,20.214452884679968,15.8
IN,21,-22.97665369649806,-20.9730975444965,47.4
IN,63,-9.98054474708171,-6.652071418813621,47.4
IN,21,10.271687321258337,10.271687321258337,33.9
IN,63,28.81315538608198,31.48930787384381,33.9
IN,21,6.648482782134324,7.830100845171472,52.6
IN,63,16.72349130583022,20.16781831569202,52.6
IN,21,-13.182130584192443,-8.687456517119841,49.0
IN,63,-14.94158075601375,-8.009301875007857,49.0
IN,21,3.3690393918452077,6.9817860812867565,38.0
IN,63,5.839668279198351,11.596292688050514,38.0
IN,21,-0.04222081486172646,1.0450838839186627,34.1
IN,63,-21.891492505805367,-12.21292172422759,34.1
IN,21,11.446700507614228,10.480060249473611,39.2
IN,63,-10.583756345177664,-10.247274638136016,39.2
IN,21,10.26518391787854,11.04383592455761,36.0
IN,63,8.554319931565434,15.744471180794916,36.0
IN,21,15.065549108102294,15.065549108102294,38.5
IN,63,11.712873415001068,13.726958912883724,38.5
IN,21,3.177033492822967,4.24917310376588,43.4
IN,63,-13.477511961722488,-9.513793028788642,43.4
IN,21,15.487977369165495,14.239981294557523,37.7
IN,63,4.950495049504955,5.773219183846756,37.7
IN,21,1.4302613184213442,2.9248816182789072,43.4
IN,63,9.947306161952895,14.77277419838383,43.4
IN,21,0.24957309864706012,2.630647854044399,46.4
IN,63,-8.892683567581761,-0.15224631263154365,46.4
IN,21,2.2727272727272707,5.933733840547539,48.8
IN,63,45.90909090909092,53.894179950440225,48.8
IN,21,54.58715596330277,53.69591034224799,48.7
IN,63,50.0,49.39003920719078,48.7
IN,21,39.570552147239255,40.34920415391832,40.9
IN,63,-22.085889570552155,-1.5141771466342107,40.9
IN,21,-4.600508152643135,-2.4394810692953355,40.4
IN,63,7.646957251042186,12.732548397743038,40.4
IN,21,12.27804965538446,13.92313271112662,36.6
IN,63,-0.7251018473442894,8.817295242933065,36.6
IN,21,-3.3560153682358984,-4.196162717007745,42.9
IN,63,5.089570892931539,6.722634251342563,42.9
IN,21,10.842868128539141,12.143827269433729,38.3
IN,63,17.349055064898742,21.83506043665414,38.3
IN,21,-3.3378050338571663,-2.427099927570975,51.3
IN,63,-2.505749329244933,0.41536452768398124,51.3
IN,21,23.899371069182386,24.986675767962776,38.0
IN,63,110.14150943396226,119.82008021554003,38.0
IN,21,-11.899224806201547,-9.431634316202718,44.0
IN,63,-16.744186046511622,-8.14013875235473,44.0
IN,21,-7.942238267148016,-6.312662150019599,56.5
IN,63,2.4755028365136544,5.803976164781743,56.5
IN,21,17.196367763904654,17.196367763904654,35.5
IN,63,39.55732122587969,42.233473713641516,35.5
IN,21,-9.490030674846627,-6.801769349061626,46.5
IN,63,-16.046779141104285,-11.642314122904308,46.5
IN,21,-17.667567952184427,-13.172893885111826,45.0
IN,63,-19.503344243631705,-12.571065362625813,45.0
IN,21,-18.69923450008766,-14.927574012859914,52.3
IN,63,-9.96318588207794,-3.0309070010720474,52.3
IN,21,5.431663730178715,4.9638577802980866,35.6
IN,63,2.416310093128615,1.6281736592821616,35.6
IN,21,10.012056908608624,11.9577555585881,40.6
IN,63,3.0335182059320065,8.773206107674469,40.6
IN,21,2.1792650679310466,4.619463943201341,43.4
IN,63,-14.707759642564067,-5.953945624628975,43.4
IN,21,-4.168328679696853,-2.0099172181970215,34.8
IN,63,-1.7883260204760054,1.591265906363637,34.8
IN,21,1.5817344061618943,1.5798768958719567,33.5
IN,63,10.748916855787094,13.670030712716008,33.5
IN,21,0.31272288363417555,1.9578059393763336,41.5
IN,63,6.265430405442474,15.521472167119253,41.5
IN,21,-3.1224104212933868,0.40858492017032955,47.1
IN,63,-4.786370115018734,-0.6326973307974715,47.1
IN,21,9.487380672159018,12.900237774201006,42.1
IN,63,16.905322348633444,21.735646351061543,42.1
IN,21,12.111720177499329,11.145079919358713,45.6
IN,63,12.555468546071502,12.89195025311315,45.6
IN,21,-6.286369969674599,-6.089648658199199,51.3
IN,63,-7.69609048438652,-5.499754442847927,51.3
IN,21,-0.9548757816461251,1.048680370355437,37.4
IN,63,5.399695791786363,8.728169120054453,37.4
IN,21,8.197410459054977,9.61627185366657,43.9
IN,63,31.822767782075,35.176004467216316,43.9
IN,21,0.919032107957185,2.6107713913171238,45.2
IN,63,-14.239181014425306,-5.008862933722336,45.2
IN,21,-2.7635979581059567,-1.5713512679848662,50.2
IN,63,9.843728608030666,13.22332053487031,50.2
IN,21,13.602215889843162,14.674355500786074,45.5
IN,63,30.386784369208698,34.35050330214254,45.5
IN,21,3.2237266279819377,3.4204479394573384,48.3
IN,63,3.269779865524547,5.46611590706314,48.3
IN,21,-6.02634934126648,-6.02634934126648,43.4
IN,63,4.360390990225249,7.036543477987078,43.4
IN,21,1.8601472932958885,2.932286904238801,38.0
IN,63,7.934097638751814,11.89781657168566,38.0
IN,21,-6.226544195401096,-4.5969680782726785,31.9
IN,63,1.2751663936635627,4.603639721931652,31.9
IN,21,4.236715383965528,5.655576778577121,37.6
IN,63,1.2651009546337688,4.618337639775083,37.6
IN,21,7.9794289912450855,9.359603206803735,48.3
IN,63,-2.0468970021019994,2.6679948146202332,48.3
IN,21,1.9238528019026147,1.921995291612677,30.3
IN,63,7.708151954642939,10.629265811571853,30.3
IN,21,-13.37734200563052,-9.82606139116503,54.0
IN,63,-20.02070996343398,-9.130370678405786,54.0
IN,21,-1.127430699213916,-2.0940709573545324,46.9
IN,63,-10.588194731761135,-10.251713024719487,46.9
