market,symbol,trades,hit,revenue_gross_gains,gross_trading_profit,txn_costs,income_tax,net_income,capital_deployed,operating_income_ebit,geography
US,CAI,3,0.0,0.0,-1401.5937559317183,30.0,0.0,-1431.5937559317183,30000.0,-1431.5937559317183,United States
US,OM,1,0.0,0.0,-1425.7427253345445,10.0,0.0,-1435.7427253345445,10000.0,-1435.7427253345445,United States
US,KSS,3,0.3333333333333333,98.15229279339644,-1398.0670742780676,30.0,9.73890441090485,-1437.8059786889726,30000.0,-1428.0670742780676,United States
US,H,4,0.0,0.0,-1405.9952746846127,40.0,0.0,-1445.9952746846127,40000.0,-1445.9952746846127,United States
US,INVA,3,0.0,0.0,-1420.7302199503115,30.0,0.0,-1450.7302199503115,30000.0,-1450.7302199503115,United States
US,UNIT,2,0.0,0.0,-1436.2182092411679,20.0,0.0,-1456.2182092411679,20000.0,-1456.2182092411679,United States
US,CBT,4,0.0,0.0,-1423.4819782044951,40.0,0.0,-1463.4819782044951,40000.0,-1463.4819782044951,United States
US,AVAL,4,0.0,0.0,-1426.507358675506,40.0,0.0,-1466.507358675506,40000.0,-1466.507358675506,United States
US,GDXD,3,0.3333333333333333,1437.7250564446874,-1279.8674469840344,30.0,157.73245833045578,-1467.5999053144901,30000.0,-1309.8674469840344,United States
US,USAR,1,0.0,0.0,-1461.038589477539,10.0,0.0,-1471.038589477539,10000.0,-1471.038589477539,United States
US,CITR,2,0.5,920.809996940375,-1351.9171945078367,20.0,100.6246260376716,-1472.5418205455085,20000.0,-1371.9171945078367,United States
US,RMBS,2,0.0,0.0,-1457.1105524028917,20.0,0.0,-1477.1105524028917,20000.0,-1477.1105524028917,United States
US,TITN,1,0.0,0.0,-1467.163626071626,10.0,0.0,-1477.163626071626,10000.0,-1477.163626071626,United States
US,STLA,4,0.25,104.52994901544166,-1430.151593675364,40.0,10.443496229720976,-1480.595089905085,40000.0,-1470.151593675364,United States
US,AD,4,0.0,0.0,-1444.32776033237,40.0,0.0,-1484.32776033237,40000.0,-1484.32776033237,United States
US,SHOO,4,0.0,0.0,-1445.1094049019252,40.0,0.0,-1485.1094049019252,40000.0,-1485.1094049019252,United States
US,CNXU,1,0.0,0.0,-1475.6800061105603,10.0,0.0,-1485.6800061105603,10000.0,-1485.6800061105603,United States
US,MPTI,2,0.5,638.9413278410583,-1397.3842189224492,20.0,69.4842899465739,-1486.8685088690231,20000.0,-1417.3842189224492,United States
US,EFXT,2,0.0,0.0,-1469.5711113850084,20.0,0.0,-1489.5711113850084,20000.0,-1489.5711113850084,United States
US,APPS,1,0.0,0.0,-1489.151760906393,10.0,0.0,-1499.151760906393,10000.0,-1499.151760906393,United States
US,WY,2,0.0,0.0,-1479.3903231284232,20.0,0.0,-1499.3903231284232,20000.0,-1499.3903231284232,United States
US,MDU,3,0.0,0.0,-1470.6381231435084,30.0,0.0,-1500.6381231435084,30000.0,-1500.6381231435084,United States
US,MS,3,0.0,0.0,-1471.7715871433234,30.0,0.0,-1501.7715871433234,30000.0,-1501.7715871433234,United States
US,MWH,1,0.0,0.0,-1492.9424124354261,10.0,0.0,-1502.9424124354261,10000.0,-1502.9424124354261,United States
US,EDN,3,0.3333333333333333,153.97404017073234,-1457.7430745154318,30.0,15.905989174448031,-1503.6490636898798,30000.0,-1487.7430745154318,United States
US,BBCQU,2,0.0,0.0,-1487.3628106208025,20.0,0.0,-1507.3628106208025,20000.0,-1507.3628106208025,United States
US,ROST,3,0.0,0.0,-1480.2173826543997,30.0,0.0,-1510.2173826543997,30000.0,-1510.2173826543997,United States
US,ATRA,2,0.5,188.1719404651272,-1475.30772776737,20.0,19.68411078044346,-1514.9918385478134,20000.0,-1495.30772776737,United States
US,SFL,2,0.0,0.0,-1495.4808424313346,20.0,0.0,-1515.4808424313346,20000.0,-1515.4808424313346,United States
US,IRS,4,0.25,461.3387793825385,-1425.699200351216,40.0,49.86308455575745,-1515.5622849069734,40000.0,-1465.699200351216,United States
US,SSSS,3,0.0,0.0,-1489.8481316588818,30.0,0.0,-1519.8481316588818,30000.0,-1519.8481316588818,United States
US,NUE,2,0.0,0.0,-1508.478172471498,20.0,0.0,-1528.478172471498,20000.0,-1528.478172471498,United States
US,ISOU,3,0.3333333333333333,361.44547673114147,-1464.2606693652392,30.0,38.827054805611,-1533.0877241708504,30000.0,-1494.2606693652392,United States
US,RIO,3,0.0,0.0,-1508.1676582345303,30.0,0.0,-1538.1676582345303,30000.0,-1538.1676582345303,United States
US,LUCK,2,0.5,237.15412506787104,-1510.8595174673012,20.0,25.09557313232403,-1555.9550905996252,20000.0,-1530.8595174673012,United States
US,DOV,5,0.2,19.233349733864813,-1517.657460151589,50.0,1.0200836257465935,-1568.6775437773358,50000.0,-1567.657460151589,United States
US,BLD,1,0.0,0.0,-1565.027554673396,10.0,0.0,-1575.027554673396,10000.0,-1575.027554673396,United States
US,AQST,1,0.0,0.0,-1570.5769957889381,10.0,0.0,-1580.5769957889381,10000.0,-1580.5769957889381,United States
US,UTG,4,0.0,0.0,-1541.4028661234913,40.0,0.0,-1581.4028661234913,40000.0,-1581.4028661234913,United States
US,BOIL,1,0.0,0.0,-1574.1095365760239,10.0,0.0,-1584.1095365760239,10000.0,-1584.1095365760239,United States
US,PXLW,2,0.5,288.6246906274037,-1533.4702745589136,20.0,30.781947270479748,-1584.2522218293934,20000.0,-1553.4702745589136,United States
US,ORA,2,0.0,0.0,-1566.4583742958494,20.0,0.0,-1586.4583742958494,20000.0,-1586.4583742958494,United States
US,ARXS,4,0.0,0.0,-1549.3962141698025,40.0,0.0,-1589.3962141698025,40000.0,-1589.3962141698025,United States
US,NPO,4,0.0,0.0,-1552.716859780452,40.0,0.0,-1592.716859780452,40000.0,-1592.716859780452,United States
US,EXYN,2,0.5,395.48019006876433,-1534.344399219958,20.0,42.58714781447358,-1596.9315470344316,20000.0,-1554.344399219958,United States
US,NTHI,1,0.0,0.0,-1593.9282194713035,10.0,0.0,-1603.9282194713035,10000.0,-1603.9282194713035,United States
US,BWOW,4,0.25,516.263724765349,-1517.1064133743116,40.0,55.93109227180215,-1613.0375056461137,40000.0,-1557.1064133743116,United States
US,DCH,2,0.0,0.0,-1594.385116758107,20.0,0.0,-1614.385116758107,20000.0,-1614.385116758107,United States
US,LXFR,3,0.0,0.0,-1588.7960554109404,30.0,0.0,-1618.7960554109404,30000.0,-1618.7960554109404,United States
US,MSAI,2,0.0,0.0,-1602.9766712288606,20.0,0.0,-1622.9766712288606,20000.0,-1622.9766712288606,United States
US,TGEN,1,0.0,0.0,-1615.3843586261462,10.0,0.0,-1625.3843586261462,10000.0,-1625.3843586261462,United States
US,WAB,4,0.0,0.0,-1588.2987180099863,40.0,0.0,-1628.2987180099863,40000.0,-1628.2987180099863,United States
US,MLM,4,0.0,0.0,-1592.2106591919649,40.0,0.0,-1632.2106591919649,40000.0,-1632.2106591919649,United States
US,YSWY,1,0.0,0.0,-1626.2427570805626,10.0,0.0,-1636.2427570805626,10000.0,-1636.2427570805626,United States
US,ACN,2,0.0,0.0,-1620.7625862049215,20.0,0.0,-1640.7625862049213,20000.0,-1640.7625862049215,United States
US,SPKLU,1,0.0,0.0,-1630.7893517899186,10.0,0.0,-1640.7893517899186,10000.0,-1640.7893517899186,United States
US,AROC,3,0.0,0.0,-1611.4735274251125,30.0,0.0,-1641.4735274251125,30000.0,-1641.4735274251125,United States
US,BBAR,4,0.25,332.45378559686236,-1571.3187925178584,40.0,35.62410568517278,-1646.942898203031,40000.0,-1611.3187925178584,United States
US,KN,4,0.25,104.76386169448793,-1600.7089988125433,40.0,10.469338475561017,-1651.1783372881043,40000.0,-1640.7089988125433,United States
US,ICCM,2,0.0,0.0,-1631.8075121877505,20.0,0.0,-1651.8075121877505,20000.0,-1651.8075121877505,United States
US,ESI,4,0.25,71.7857813923306,-1606.3628649134832,40.0,6.8259803558739325,-1653.188845269357,40000.0,-1646.3628649134832,United States
US,ROMA,3,0.0,0.0,-1623.2309541334932,30.0,0.0,-1653.2309541334932,30000.0,-1653.2309541334932,United States
US,BBBY,2,0.0,0.0,-1634.7915654065403,20.0,0.0,-1654.7915654065403,20000.0,-1654.7915654065403,United States
US,MBAVU,1,0.0,0.0,-1645.1853997242815,10.0,0.0,-1655.1853997242815,10000.0,-1655.1853997242815,United States
US,UUUU,2,0.0,0.0,-1640.3759463806734,20.0,0.0,-1660.3759463806734,20000.0,-1660.3759463806734,United States
US,XE,1,0.0,0.0,-1650.4327352944904,10.0,0.0,-1660.4327352944904,10000.0,-1660.4327352944904,United States
US,QCOM,1,0.0,0.0,-1653.6198655210687,10.0,0.0,-1663.6198655210687,10000.0,-1663.6198655210687,United States
US,NVT,2,0.0,0.0,-1645.9418067189536,20.0,0.0,-1665.9418067189536,20000.0,-1665.9418067189536,United States
US,EUDA,4,0.25,337.93087663321677,-1591.9441764168428,40.0,36.2292047059991,-1668.1733811228419,40000.0,-1631.9441764168428,United States
US,PHIN,2,0.0,0.0,-1649.862381462489,20.0,0.0,-1669.8623814624889,20000.0,-1669.862381462489,United States
US,MCHPP,2,0.0,0.0,-1651.5556241100194,20.0,0.0,-1671.5556241100194,20000.0,-1671.5556241100194,United States
US,IESC,1,0.0,0.0,-1664.7749020299495,10.0,0.0,-1674.7749020299495,10000.0,-1674.7749020299495,United States
US,DRI,4,0.0,0.0,-1638.3953124508266,40.0,0.0,-1678.3953124508266,40000.0,-1678.3953124508266,United States
US,CECO,1,0.0,0.0,-1670.9881701319562,10.0,0.0,-1680.9881701319562,10000.0,-1680.9881701319562,United States
US,SLNHP,1,0.0,0.0,-1674.0481678208375,10.0,0.0,-1684.0481678208375,10000.0,-1684.0481678208375,United States
US,TRLV,2,0.5,1184.0562272602906,-1534.5586234651564,20.0,129.70758908238042,-1684.2662125475367,20000.0,-1554.5586234651564,United States
US,RCL,3,0.3333333333333333,285.7509340951103,-1624.710773055954,30.0,30.464459894016237,-1685.1752329499702,30000.0,-1654.710773055954,United States
US,FOX,1,0.0,0.0,-1675.3582413535385,10.0,0.0,-1685.3582413535385,10000.0,-1685.3582413535385,United States
US,FOXA,1,0.0,0.0,-1682.2838399281081,10.0,0.0,-1692.2838399281081,10000.0,-1692.2838399281081,United States
US,DRD,2,0.0,0.0,-1674.7486987066095,20.0,0.0,-1694.7486987066095,20000.0,-1694.7486987066095,United States
US,ADI,2,0.0,0.0,-1678.658119325579,20.0,0.0,-1698.658119325579,20000.0,-1698.658119325579,United States
US,ALMU,2,0.0,0.0,-1693.47699557024,20.0,0.0,-1713.47699557024,20000.0,-1713.47699557024,United States
US,DIS,4,0.0,0.0,-1677.474625032107,40.0,0.0,-1717.474625032107,40000.0,-1717.474625032107,United States
US,ESAB,4,0.0,0.0,-1699.6961909021823,40.0,0.0,-1739.6961909021823,40000.0,-1739.6961909021823,United States
US,DUOT,2,0.0,0.0,-1722.346696898932,20.0,0.0,-1742.346696898932,20000.0,-1742.346696898932,United States
US,FC,1,0.0,0.0,-1733.870967741936,10.0,0.0,-1743.870967741936,10000.0,-1743.870967741936,United States
US,CMBT,2,0.0,0.0,-1727.1425479857428,20.0,0.0,-1747.1425479857428,20000.0,-1747.1425479857428,United States
US,FLR,4,0.25,13.045013461858712,-1709.8358962314342,40.0,0.33640752946112756,-1750.1723037608951,40000.0,-1749.8358962314342,United States
US,LRCX,5,0.4,1098.8727092405593,-1581.1298406532483,50.0,119.19188774196965,-1750.3217283952179,50000.0,-1631.1298406532483,United States
US,LIEN,4,0.0,0.0,-1714.966808631837,40.0,0.0,-1754.966808631837,40000.0,-1754.966808631837,United States
US,TARS,4,0.25,421.20034997789935,-1672.1729025833154,40.0,45.42866413640659,-1757.601566719722,40000.0,-1712.1729025833154,United States
US,FRMI,4,0.0,0.0,-1722.1422120540863,40.0,0.0,-1762.1422120540863,40000.0,-1762.1422120540863,United States
US,FDXF,1,0.0,0.0,-1757.222493489583,10.0,0.0,-1767.222493489583,10000.0,-1767.222493489583,United States
US,VRT,4,0.0,0.0,-1734.609557455631,40.0,0.0,-1774.609557455631,40000.0,-1774.609557455631,United States
US,EME,2,0.0,0.0,-1756.6329781507238,20.0,0.0,-1776.6329781507238,20000.0,-1776.6329781507238,United States
US,MRLN,3,0.0,0.0,-1755.322193110026,30.0,0.0,-1785.322193110026,30000.0,-1785.322193110026,United States
US,PRTS,1,0.0,0.0,-1779.1408995177837,10.0,0.0,-1789.1408995177837,10000.0,-1789.1408995177837,United States
US,RIOT,2,0.0,0.0,-1773.213548266206,20.0,0.0,-1793.213548266206,20000.0,-1793.213548266206,United States
US,SYNA,2,0.0,0.0,-1780.9212330062596,20.0,0.0,-1800.9212330062596,20000.0,-1800.9212330062596,United States
US,MYRG,5,0.2,868.1415068924858,-1664.5908474047922,50.0,94.80590738851232,-1809.3967547933044,50000.0,-1714.5908474047922,United States
US,ELA,2,0.5,414.8474669699409,-1745.0929133602813,20.0,44.72680921706632,-1809.8197225773474,20000.0,-1765.0929133602813,United States
US,GDOG,3,0.3333333333333333,57.670434865984,-1776.0989302859143,30.0,5.266542635188972,-1811.3654729211032,30000.0,-1806.0989302859143,United States
US,MP,2,0.0,0.0,-1792.9216300560424,20.0,0.0,-1812.9216300560424,20000.0,-1812.9216300560424,United States
US,INSW,5,0.4,1149.4073765229107,-1651.430397251561,50.0,124.77486554667817,-1826.2052627982393,50000.0,-1701.430397251561,United States
US,MLTX,4,0.25,364.39346559714147,-1750.8046847048731,40.0,39.152743234812434,-1829.9574279396857,40000.0,-1790.8046847048731,United States
US,MAYS,4,0.0,0.0,-1794.843357240139,40.0,0.0,-1834.843357240139,40000.0,-1834.843357240139,United States
US,RFIL,2,0.0,0.0,-1823.2829088656754,20.0,0.0,-1843.2829088656754,20000.0,-1843.2829088656754,United States
US,KEEL,1,0.0,0.0,-1848.4846750895179,10.0,0.0,-1858.4846750895179,10000.0,-1858.4846750895179,United States
US,FRVO,1,0.0,0.0,-1857.6824274711712,10.0,0.0,-1867.6824274711712,10000.0,-1867.6824274711712,United States
US,EXOD,2,0.0,0.0,-1869.5252992902078,20.0,0.0,-1889.5252992902078,20000.0,-1889.5252992902078,United States
US,PACK,3,0.0,0.0,-1863.5532391968945,30.0,0.0,-1893.5532391968945,30000.0,-1893.5532391968945,United States
US,TSEM,2,0.0,0.0,-1876.7814167588472,20.0,0.0,-1896.7814167588472,20000.0,-1896.7814167588472,United States
US,WHD,3,0.0,0.0,-1874.4145203542141,30.0,0.0,-1904.4145203542141,30000.0,-1904.4145203542141,United States
US,NNNN,1,0.0,0.0,-1895.0821923427895,10.0,0.0,-1905.0821923427895,10000.0,-1905.0821923427895,United States
US,TGS,3,0.0,0.0,-1875.762287892695,30.0,0.0,-1905.762287892695,30000.0,-1905.762287892695,United States
US,INFQ,1,0.0,0.0,-1898.4960493886083,10.0,0.0,-1908.4960493886083,10000.0,-1908.4960493886083,United States
US,MTUL,4,0.0,0.0,-1877.9381801168183,40.0,0.0,-1917.9381801168183,40000.0,-1917.9381801168183,United States
US,OGCP,5,0.2,434.7826086956519,-1826.0864589525295,50.0,46.92920728899808,-1923.0156662415275,50000.0,-1876.0864589525295,United States
US,PAL,2,0.0,0.0,-1916.3750098715868,20.0,0.0,-1936.3750098715868,20000.0,-1936.3750098715868,United States
US,BW-PA,3,0.0,0.0,-1907.4531773246072,30.0,0.0,-1937.4531773246072,30000.0,-1937.4531773246072,United States
US,VNT,4,0.0,0.0,-1898.3224397775634,40.0,0.0,-1938.3224397775634,40000.0,-1938.3224397775634,United States
US,CTSH,3,0.3333333333333333,567.0495356027506,-1861.4352669170585,30.0,61.541815958081585,-1952.9770828751402,30000.0,-1891.4352669170585,United States
US,GAP,3,0.0,0.0,-1927.4922282958328,30.0,0.0,-1957.4922282958328,30000.0,-1957.4922282958328,United States
US,NXPI,2,0.0,0.0,-1940.4167592726008,20.0,0.0,-1960.4167592726008,20000.0,-1960.4167592726008,United States
US,OEC,2,0.0,0.0,-1951.8416561423667,20.0,0.0,-1971.8416561423667,20000.0,-1971.8416561423667,United States
US,BVC,4,0.5,350.9955514070673,-1896.4288132370266,40.0,36.56778438132296,-1972.9965976183494,40000.0,-1936.4288132370266,United States
US,RDAC,1,0.0,0.0,-1966.7171818766406,10.0,0.0,-1976.7171818766406,10000.0,-1976.7171818766406,United States
US,EVR,5,0.2,235.23684853094196,-1905.310043723758,50.0,24.883755919966493,-1980.1937996437246,50000.0,-1955.310043723758,United States
US,RXT,2,0.0,0.0,-1966.2547179372048,20.0,0.0,-1986.2547179372048,20000.0,-1986.2547179372048,United States
US,CENX,3,0.0,0.0,-1960.3208029265584,30.0,0.0,-1990.3208029265584,30000.0,-1990.3208029265584,United States
US,AEC,1,0.0,0.0,-1984.2830575519554,10.0,0.0,-1994.2830575519554,10000.0,-1994.2830575519554,United States
US,SATS,2,0.0,0.0,-1984.6174770983994,20.0,0.0,-2004.6174770983994,20000.0,-2004.6174770983994,United States
US,BBUC,2,0.0,0.0,-1985.330519787537,20.0,0.0,-2005.330519787537,20000.0,-2005.330519787537,United States
US,OLLI,3,0.3333333333333333,373.67799645974253,-1935.2220975572243,30.0,40.17848125824523,-2005.4005788154695,30000.0,-1965.2220975572243,United States
US,XNDU,2,0.0,0.0,-1989.1913668018822,20.0,0.0,-2009.1913668018822,20000.0,-2009.1913668018822,United States
US,PLAY,1,0.0,0.0,-2003.0349303087803,10.0,0.0,-2013.0349303087803,10000.0,-2013.0349303087803,United States
US,SHAZ,3,0.0,0.0,-1984.7535816969307,30.0,0.0,-2014.7535816969307,30000.0,-2014.7535816969307,United States
US,PCLA,1,0.0,0.0,-2009.8041397294187,10.0,0.0,-2019.8041397294187,10000.0,-2019.8041397294187,United States
US,ALB-PA,3,0.0,0.0,-1993.9283560455422,30.0,0.0,-2023.9283560455422,30000.0,-2023.9283560455422,United States
US,TXN,4,0.0,0.0,-1988.6207710989688,40.0,0.0,-2028.6207710989688,40000.0,-2028.6207710989688,United States
US,ITRN,2,0.0,0.0,-2012.1722207276107,20.0,0.0,-2032.1722207276107,20000.0,-2032.1722207276107,United States
US,IMSR,2,0.0,0.0,-2013.3691946614206,20.0,0.0,-2033.3691946614206,20000.0,-2033.3691946614206,United States
US,RBC,5,0.0,0.0,-1985.2029623778321,50.0,0.0,-2035.2029623778321,50000.0,-2035.2029623778321,United States
US,LUD,1,0.0,0.0,-2036.3634282892397,10.0,0.0,-2046.3634282892397,10000.0,-2046.3634282892397,United States
US,CAVA,2,0.5,284.90380034767117,-1998.3824915366245,20.0,30.3708701038006,-2048.7533616404253,20000.0,-2018.3824915366245,United States
US,EOSE,1,0.0,0.0,-2039.215486813215,10.0,0.0,-2049.2154868132147,10000.0,-2049.2154868132147,United States
US,CPSH,3,0.3333333333333333,278.33017155853844,-1995.0804408042466,30.0,29.64462759346476,-2054.7250683977113,30000.0,-2025.0804408042466,United States
US,RYM,2,0.0,0.0,-2039.1643506477874,20.0,0.0,-2059.164350647787,20000.0,-2059.1643506477876,United States
US,WSC,5,0.0,0.0,-2011.209871531666,50.0,0.0,-2061.209871531666,50000.0,-2061.209871531666,United States
US,ADEA,1,0.0,0.0,-2055.2148409416336,10.0,0.0,-2065.2148409416336,10000.0,-2065.2148409416336,United States
US,LWLG,2,0.0,0.0,-2057.7131095477844,20.0,0.0,-2077.7131095477844,20000.0,-2077.7131095477844,United States
US,TEN,2,0.0,0.0,-2065.364883185341,20.0,0.0,-2085.364883185341,20000.0,-2085.364883185341,United States
US,DY,2,0.0,0.0,-2085.714073901771,20.0,0.0,-2105.714073901771,20000.0,-2105.714073901771,United States
US,GSIW,1,0.0,0.0,-2099.7145516531814,10.0,0.0,-2109.7145516531814,10000.0,-2109.7145516531814,United States
US,BMA,3,0.0,0.0,-2081.4587993604573,30.0,0.0,-2111.4587993604573,30000.0,-2111.4587993604573,United States
US,LOGI,3,0.0,0.0,-2081.9461086428337,30.0,0.0,-2111.9461086428337,30000.0,-2111.9461086428337,United States
US,VST,4,0.0,0.0,-2072.928035359757,40.0,0.0,-2112.928035359757,40000.0,-2112.928035359757,United States
US,QURE,3,0.3333333333333333,237.6321861413788,-2072.502874753257,30.0,25.148388447160805,-2127.651263200418,30000.0,-2102.502874753257,United States
US,KNF,4,0.0,0.0,-2088.8525240714616,40.0,0.0,-2128.8525240714616,40000.0,-2128.8525240714616,United States
US,NEXA,3,0.3333333333333333,518.638202784707,-2047.9668474684918,30.0,56.19342026944732,-2134.160267737939,30000.0,-2077.966847468492,United States
US,POET,2,0.0,0.0,-2124.7826695391645,20.0,0.0,-2144.7826695391645,20000.0,-2144.7826695391645,United States
US,LFTO,2,0.0,0.0,-2127.8512520121108,20.0,0.0,-2147.8512520121108,20000.0,-2147.8512520121108,United States
US,ELVR,2,0.5,187.22822081367775,-2119.844879859303,20.0,19.579850355842833,-2159.4247302151457,20000.0,-2139.844879859303,United States
US,HUBB,4,0.0,0.0,-2131.1684606813674,40.0,0.0,-2171.1684606813674,40000.0,-2171.1684606813674,United States
US,LEN-B,3,0.0,0.0,-2144.5270931312098,30.0,0.0,-2174.5270931312098,30000.0,-2174.5270931312098,United States
US,NG,2,0.5,153.22592950636204,-2141.6455719271808,20.0,15.823339273711397,-2177.4689112008923,20000.0,-2161.6455719271808,United States
US,PPTA,3,0.0,0.0,-2147.5123157728326,30.0,0.0,-2177.5123157728326,30000.0,-2177.5123157728326,United States
US,LEN,3,0.0,0.0,-2163.982374476011,30.0,0.0,-2193.982374476011,30000.0,-2193.982374476011,United States
US,HAWK,3,0.0,0.0,-2165.5636340535266,30.0,0.0,-2195.5636340535266,30000.0,-2195.5636340535266,United States
US,AIP,4,0.5,1365.1306085639314,-2010.434831970922,40.0,148.60757448123616,-2199.042406452158,40000.0,-2050.434831970922,United States
US,NVGS,3,0.0,0.0,-2171.340703550192,30.0,0.0,-2201.340703550192,30000.0,-2201.340703550192,United States
US,JKS,3,0.0,0.0,-2173.5782367664915,30.0,0.0,-2203.5782367664915,30000.0,-2203.5782367664915,United States
US,TX,3,0.0,0.0,-2178.8134241727585,30.0,0.0,-2208.8134241727585,30000.0,-2208.8134241727585,United States
US,MAIR,2,0.0,0.0,-2190.419550474525,20.0,0.0,-2210.419550474525,20000.0,-2210.419550474525,United States
US,HIMX,2,0.0,0.0,-2201.5773361823112,20.0,0.0,-2221.5773361823112,20000.0,-2221.5773361823112,United States
US,GGAL,4,0.25,176.6799957834775,-2185.4736105819848,40.0,18.41450170728755,-2243.8881122892726,40000.0,-2225.4736105819848,United States
US,SWBI,3,0.0,0.0,-2214.662828948698,30.0,0.0,-2244.662828948698,30000.0,-2244.662828948698,United States
US,PW,2,0.0,0.0,-2225.130756308871,20.0,0.0,-2245.130756308871,20000.0,-2245.130756308871,United States
US,PRM,4,0.0,0.0,-2218.5185934100436,40.0,0.0,-2258.5185934100436,40000.0,-2258.5185934100436,United States
US,GNRC,3,0.3333333333333333,166.93525196467053,-2221.3421466570526,30.0,17.337920196440834,-2268.6800668534934,30000.0,-2251.3421466570526,United States
US,BNKD,1,0.0,0.0,-2258.6829505320493,10.0,0.0,-2268.6829505320493,10000.0,-2268.6829505320493,United States
US,AEIS,2,0.0,0.0,-2257.299983087184,20.0,0.0,-2277.299983087184,20000.0,-2277.299983087184,United States
US,INTC,4,0.0,0.0,-2245.145636138567,40.0,0.0,-2285.145636138567,40000.0,-2285.145636138567,United States
US,TMDX,3,0.3333333333333333,327.4901481179504,-2231.1707575263895,30.0,35.075732076209434,-2296.246489602599,30000.0,-2261.1707575263895,United States
US,FUL,3,0.0,0.0,-2274.1664728318533,30.0,0.0,-2304.1664728318533,30000.0,-2304.1664728318533,United States
US,KC,5,0.2,470.18361747811707,-2223.1281598278943,50.0,50.84024612482355,-2323.9684059527176,50000.0,-2273.1281598278943,United States
US,ARBB,1,0.0,0.0,-2316.433599778822,10.0,0.0,-2326.433599778822,10000.0,-2326.433599778822,United States
US,ENVX,3,0.0,0.0,-2297.489464474167,30.0,0.0,-2327.489464474167,30000.0,-2327.489464474167,United States
US,DOCN,2,0.0,0.0,-2320.6402715897802,20.0,0.0,-2340.6402715897802,20000.0,-2340.6402715897802,United States
US,POWI,2,0.0,0.0,-2321.0488903478345,20.0,0.0,-2341.0488903478345,20000.0,-2341.0488903478345,United States
US,SG,2,0.5,977.0812804218676,-2217.6673079898933,20.0,106.84137472950188,-2344.5086827193954,20000.0,-2237.6673079898933,United States
US,ECOR,4,0.5,2671.8721298254854,-2018.0624750826287,40.0,292.9739926656534,-2351.036467748282,40000.0,-2058.0624750826287,United States
US,VGNT,3,0.0,0.0,-2321.3214157218645,30.0,0.0,-2351.3214157218645,30000.0,-2351.3214157218645,United States
US,NCSM,3,0.0,0.0,-2322.5933950871945,30.0,0.0,-2352.5933950871945,30000.0,-2352.5933950871945,United States
US,TEO,3,0.0,0.0,-2342.812272281435,30.0,0.0,-2372.812272281435,30000.0,-2372.812272281435,United States
US,VOYG,3,0.6666666666666666,2724.7880867311205,-2046.4672534306703,30.0,298.82005100157613,-2375.2873044322464,30000.0,-2076.46725343067,United States
US,RILYL,3,0.0,0.0,-2345.7714513712313,30.0,0.0,-2375.7714513712313,30000.0,-2375.7714513712313,United States
US,TU,3,0.0,0.0,-2354.135925783802,30.0,0.0,-2384.135925783802,30000.0,-2384.135925783802,United States
US,FIX,3,0.0,0.0,-2356.5691013886417,30.0,0.0,-2386.5691013886417,30000.0,-2386.5691013886417,United States
US,MESO,4,0.0,0.0,-2356.2556403286394,40.0,0.0,-2396.2556403286394,40000.0,-2396.2556403286394,United States
US,TH,5,0.2,138.8891537984205,-2337.1054245512014,50.0,14.23943846119975,-2401.344863012401,50000.0,-2387.1054245512014,United States
US,AFJKU,1,0.0,0.0,-2403.0376379490535,10.0,0.0,-2413.0376379490535,10000.0,-2413.0376379490535,United States
US,QMCO,1,0.0,0.0,-2403.8459093142774,10.0,0.0,-2413.8459093142774,10000.0,-2413.8459093142774,United States
US,AMKR,2,0.0,0.0,-2400.7763695218546,20.0,0.0,-2420.7763695218546,20000.0,-2420.7763695218546,United States
US,NUVB,2,0.0,0.0,-2404.1986525091743,20.0,0.0,-2424.1986525091743,20000.0,-2424.1986525091743,United States
US,BTQ,3,0.0,0.0,-2398.6387129699915,30.0,0.0,-2428.6387129699915,30000.0,-2428.6387129699915,United States
US,LYB,3,0.0,0.0,-2407.6766563485107,30.0,0.0,-2437.6766563485107,30000.0,-2437.6766563485107,United States
US,GTE,3,0.0,0.0,-2415.3870763985688,30.0,0.0,-2445.3870763985688,30000.0,-2445.3870763985688,United States
US,TDS,3,0.0,0.0,-2416.4689454643894,30.0,0.0,-2446.4689454643894,30000.0,-2446.4689454643894,United States
US,SITM,2,0.0,0.0,-2426.672420712498,20.0,0.0,-2446.672420712498,20000.0,-2446.672420712498,United States
US,FEIM,2,0.5,332.3211645542923,-2392.2412375046542,20.0,35.60945395445159,-2447.8506914591057,20000.0,-2412.2412375046542,United States
US,OLOX,2,0.0,0.0,-2437.7145613923294,20.0,0.0,-2457.7145613923294,20000.0,-2457.7145613923294,United States
US,WFRD,3,0.0,0.0,-2440.199242212427,30.0,0.0,-2470.199242212427,30000.0,-2470.199242212427,United States
US,MG,2,0.0,0.0,-2466.704156478732,20.0,0.0,-2486.704156478732,20000.0,-2486.704156478732,United States
US,FNGD,2,0.0,0.0,-2466.8608606528032,20.0,0.0,-2486.8608606528032,20000.0,-2486.8608606528032,United States
US,WW,2,0.0,0.0,-2466.9407649006394,20.0,0.0,-2486.9407649006394,20000.0,-2486.9407649006394,United States
US,RILYP,3,0.3333333333333333,7.958339098834699e-05,-2468.5288578603804,30.0,0.0,-2498.5288578603804,30000.0,-2498.5288578603804,United States
