Product,Contract,PreviousDaySettlementPrice
OESX,OESX SI 20351221 CS EU P 1000 0,86.5
OESX,OESX SI 20260831 CS EU C 5775 0,624.6
OESX,OESX SI 20270416 CS EU C 6400 0,388.9
OESX,OESX SI 20261120 CS EU C 5325 0,1109.2
OESX,OESX SI 20260724 CS EU C 6425 0,51.6
OESX,OESX SI 20270716 CS EU P 5200 0,135.3
OESX,OESX SI 20260717 CS EU C 1200 0,5156.9
OESX,OESX SI 20261218 CS EU P 5800 0,108.3
OESX,OESX SI 20261218 CS EU C 3900 0,2488
OESX,OESX SI 20261120 CS EU C 8100 0,0.6
OESX,OESX SI 20331216 CS EU P 6700 0,1035.4
OESX,OESX SI 20260710 CS EU C 6425 0,17.1
OESX,OESX SI 20281215 CS EU P 100 0,0.1
OESX,OESX SI 20331216 CS EU C 8500 0,582.7
OESX,OESX SI 20270416 CS EU C 7050 0,121.7
OESX,OESX SI 20291221 CS EU P 9500 0,2798.1
OESX,OESX SI 20291221 CS EU P 5200 0,361.4
OESX,OESX SI 20321217 CS EU P 7600 0,1412.8
OESX,OESX SI 20270917 CS EU C 3600 0,2765.5
OESX,OESX SI 20311219 CS EU P 6100 0,743.4
OESX,OESX SI 20291221 CS EU C 4950 0,1751.4
OESX,OESX SI 20261120 CS EU C 5400 0,1039.6
OESX,OESX SI 20260904 CS EU C 7200 0,1.2
OESX,OESX SI 20261120 CS EU C 5725 0,748
OESX,OESX SI 20260904 CS EU C 5900 0,516.8
OESX,OESX SI 20311219 CS EU C 3200 0,3169.9
OESX,OESX SI 20270416 CS EU P 6200 0,282.2
OESX,OESX SI 20260814 CS EU C 5425 0,947.8
OESX,OESX SI 20260731 CS EU C 6100 0,292.5
OESX,OESX SI 20260724 CS EU C 6250 0,155.9
OESX,OESX SI 20291221 CS EU C 5200 0,1577
OESX,OESX SI 20261120 CS EU C 6125 0,427
OESX,OESX SI 20281215 CS EU C 4700 0,1849.2
OESX,OESX SI 20261120 CS EU C 7200 0,19.1
OESX,OESX SI 20261120 CS EU C 6500 0,196.3
OESX,OESX SI 20260828 CS EU C 7200 0,0.8
OESX,OESX SI 20260904 CS EU P 6025 0,56.4
OESX,OESX SI 20261016 CS EU C 4700 0,1688.8
OESX,OESX SI 20270521 CS EU P 7150 0,858.3
OESX,OESX SI 20351221 CS EU C 6700 0,1392
OESX,OESX SI 20270219 CS EU C 5350 0,1144.3
OESX,OESX SI 20260731 CS EU C 7025 0,0.1
OESX,OESX SI 20271217 CS EU P 5400 0,219.1
OESX,OESX SI 20270521 CS EU P 4500 0,56.9
OESX,OESX SI 20260703 CS EU C 6455 0,0.1
OESX,OESX SI 20281215 CS EU C 5650 0,1151.2
OESX,OESX SI 20261016 CS EU P 1100 0,0.1
OESX,OESX SI 20261120 CS EU P 5850 0,96.7
OESX,OESX SI 20260703 CS EU C 5675 0,684.4
OESX,OESX SI 20260710 CS EU P 5950 0,0.9
OESX,OESX SI 20271217 CS EU P 1900 0,8.9
OESX,OESX SI 20270521 CS EU C 6350 0,420.4
OESX,OESX SI 20260724 CS EU C 7200 0,0.1
OESX,OESX SI 20260710 CS EU P 5525 0,0.4
OESX,OESX SI 20261218 CS EU C 8100 0,1.2
OESX,OESX SI 20281215 CS EU P 7100 0,987.8
OESX,OESX SI 20260710 CS EU C 7100 0,0.1
OESX,OESX SI 20270618 CS EU C 7400 0,75.6
OESX,OESX SI 20260710 CS EU P 6650 0,292
OESX,OESX SI 20261016 CS EU P 6325 0,182.3
OESX,OESX SI 20260918 CS EU P 2900 0,0.5
OESX,OESX SI 20270219 CS EU C 6150 0,501
OESX,OESX SI 20260724 CS EU P 6550 0,202.9
OESX,OESX SI 20260724 CS EU P 6575 0,224
OESX,OESX SI 20291221 CS EU C 6700 0,706.4
OESX,OESX SI 20260703 CS EU C 6440 0,0.1
OESX,OESX SI 20260828 CS EU C 5925 0,486.1
OESX,OESX SI 20291221 CS EU C 3800 0,2640.1
OESX,OESX SI 20260731 CS EU P 5250 0,2.2
OESX,OESX SI 20260904 CS EU P 6225 0,98.5
OESX,OESX SI 20260724 CS EU P 7300 0,936.5
OESX,OESX SI 20270319 CS EU C 5650 0,911.1
OESX,OESX SI 20260724 CS EU P 7025 0,661.9
OESX,OESX SI 20260904 CS EU P 5475 0,16.3
OESX,OESX SI 20260828 CS EU C 5850 0,554.2
OESX,OESX SI 20291221 CS EU P 3800 0,148.6
OESX,OESX SI 20270618 CS EU P 2900 0,14.4
OESX,OESX SI 20260814 CS EU C 6425 0,92.2
OESX,OESX SI 20341215 CS EU C 6350 0,1441.7
OESX,OESX SI 20341215 CS EU P 5000 0,554.7
OESX,OESX SI 20260918 CS EU C 4675 0,1708.2
OESX,OESX SI 20281215 CS EU C 8500 0,104.9
OESX,OESX SI 20260731 CS EU P 5025 0,1.5
OESX,OESX SI 20260731 CS EU C 6525 0,30.1
OESX,OESX SI 20260717 CS EU C 2600 0,3758.2
OESX,OESX SI 20311219 CS EU C 6000 0,1304.8
OESX,OESX SI 20260731 CS EU P 6200 0,44.4
OESX,OESX SI 20260821 CS EU C 5925 0,476.4
OESX,OESX SI 20270219 CS EU P 7350 0,947.2
OESX,OESX SI 20341215 CS EU C 4600 0,2348.8
OESX,OESX SI 20301220 CS EU P 6250 0,740.3
OESX,OESX SI 20260703 CS EU C 5915 0,444.4
OESX,OESX SI 20260807 CS EU P 6025 0,28
OESX,OESX SI 20260710 CS EU P 6225 0,9.5
OESX,OESX SI 20291221 CS EU P 5000 0,318.1
OESX,OESX SI 20260710 CS EU P 5250 0,0.2
OESX,OESX SI 20260930 CS EU P 5675 0,39.6
OESX,OESX SI 20321217 CS EU C 4400 0,2349
OESX,OESX SI 20270319 CS EU P 7700 0,1259.3
OESX,OESX SI 20260814 CS EU C 6150 0,271.8
OESX,OESX SI 20260724 CS EU C 7250 0,0.1
OESX,OESX SI 20260930 CS EU P 5275 0,20.1
OESX,OESX SI 20260703 CS EU P 5075 0,0.1
OESX,OESX SI 20270917 CS EU P 3600 0,38.2
OESX,OESX SI 20261218 CS EU C 2800 0,3568
OESX,OESX SI 20260703 CS EU C 6775 0,0.1
OESX,OESX SI 20261218 CS EU P 4150 0,14.2
OESX,OESX SI 20260918 CS EU C 6800 0,29.5
OESX,OESX SI 20280317 CS EU C 2300 0,4004.6
OESX,OESX SI 20260717 CS EU C 3450 0,2909
OESX,OESX SI 20260814 CS EU C 5375 0,996.9
OESX,OESX SI 20270521 CS EU P 6650 0,531.4
OESX,OESX SI 20270219 CS EU C 4950 0,1508
OESX,OESX SI 20291221 CS EU P 7500 0,1285.6
OESX,OESX SI 20260828 CS EU P 6450 0,179.3
OESX,OESX SI 20261218 CS EU C 5000 0,1426.4
OESX,OESX SI 20321217 CS EU P 5000 0,481.6
OESX,OESX SI 20291221 CS EU P 4100 0,179.6
OESX,OESX SI 20281215 CS EU P 6600 0,727.5
OESX,OESX SI 20260918 CS EU P 10000 0,3597
OESX,OESX SI 20321217 CS EU P 12000 0,4471.2
OESX,OESX SI 20260703 CS EU P 6400 0,42.3
OESX,OESX SI 20270219 CS EU P 4200 0,24
OESX,OESX SI 20270416 CS EU C 7000 0,135.2
OESX,OESX SI 20291221 CS EU C 4200 0,2318.1
OESX,OESX SI 20301220 CS EU C 3100 0,3234
OESX,OESX SI 20290316 CS EU P 4400 0,172.2
OESX,OESX SI 20261016 CS EU P 7050 0,673.4
OESX,OESX SI 20331216 CS EU C 2200 0,3926.8
OESX,OESX SI 20281215 CS EU C 1700 0,4482.4
OESX,OESX SI 20260821 CS EU P 5700 0,17.4
OESX,OESX SI 20270521 CS EU C 7350 0,71
OESX,OESX SI 20260828 CS EU C 7350 0,
OESX,OESX SI 20271217 CS EU C 6800 0,349.3
OESX,OESX SI 20270115 CS EU P 5300 0,63.9
OESX,OESX SI 20260821 CS EU C 4350 0,2016.6
OESX,OESX SI 20311219 CS EU P 12000 0,4652.6
OESX,OESX SI 20271217 CS EU C 200 0,6008.7
OESX,OESX SI 20290316 CS EU P 3300 0,80.3
OESX,OESX SI 20260831 CS EU C 6325 0,175
OESX,OESX SI 20260918 CS EU C 6425 0,151.8
OESX,OESX SI 20261120 CS EU P 4500 0,15.6
OESX,OESX SI 20260703 CS EU P 6115 0,0.1
OESX,OESX SI 20270219 CS EU P 7200 0,819.6
OESX,OESX SI 20261218 CS EU P 5225 0,49.2
OESX,OESX SI 20261218 CS EU P 4000 0,12
OESX,OESX SI 20260731 CS EU P 5000 0,1.5
OESX,OESX SI 20341215 CS EU C 5350 0,1933.4
OESX,OESX SI 20270115 CS EU C 4700 0,1728.4
OESX,OESX SI 20260918 CS EU P 6125 0,89.8
OESX,OESX SI 20261016 CS EU C 5675 0,759
OESX,OESX SI 20311219 CS EU P 5100 0,459.1
OESX,OESX SI 20291221 CS EU C 1200 0,4880.1
OESX,OESX SI 20270219 CS EU P 6800 0,525.2
OESX,OESX SI 20261016 CS EU C 2100 0,4259.3
OESX,OESX SI 20321217 CS EU P 6900 0,1089.4
OESX,OESX SI 20260724 CS EU P 6675 0,315.5
OESX,OESX SI 20260831 CS EU P 5350 0,11
OESX,OESX SI 20260828 CS EU P 6150 0,71.3
OESX,OESX SI 20260821 CS EU C 6950 0,3.2
OESX,OESX SI 20260717 CS EU C 5400 0,961.7
OESX,OESX SI 20281215 CS EU C 3850 0,2558.2
OESX,OESX SI 20260731 CS EU C 5375 0,990.9
OESX,OESX SI 20291221 CS EU P 5500 0,434.2
OESX,OESX SI 20260724 CS EU P 6975 0,612
OESX,OESX SI 20261218 CS EU P 6575 0,358.1
OESX,OESX SI 20260814 CS EU P 6350 0,113.8
OESX,OESX SI 20260930 CS EU C 6625 0,79.6
OESX,OESX SI 20260918 CS EU C 10000 0,0.1
OESX,OESX SI 20260717 CS EU P 6975 0,612.9
OESX,OESX SI 20260717 CS EU P 1000 0,0.1
OESX,OESX SI 20260821 CS EU P 5900 0,29.3
OESX,OESX SI 20260904 CS EU P 5250 0,11.2
OESX,OESX SI 20270521 CS EU C 6450 0,366.1
OESX,OESX SI 20321217 CS EU C 5000 0,1972.9
OESX,OESX SI 20260703 CS EU C 6310 0,51.3
OESX,OESX SI 20270521 CS EU P 5900 0,238.1
OESX,OESX SI 20271217 CS EU C 7100 0,239.1
OESX,OESX SI 20280915 CS EU P 5600 0,351.7
OESX,OESX SI 20261120 CS EU P 6275 0,199.8
OESX,OESX SI 20351221 CS EU C 4800 0,2302.7
OESX,OESX SI 20260703 CS EU C 6075 0,284.5
OESX,OESX SI 20270319 CS EU C 6800 0,184.7
OESX,OESX SI 20260710 CS EU C 6225 0,142.5
OESX,OESX SI 20261016 CS EU C 5775 0,669.6
OESX,OESX SI 20260807 CS EU P 6700 0,344.4
OESX,OESX SI 20260703 CS EU P 6680 0,320.6
OESX,OESX SI 20341215 CS EU P 9500 0,2434.7
OESX,OESX SI 20261120 CS EU P 4800 0,22.3
OESX,OESX SI 20260717 CS EU P 5075 0,0.5
OESX,OESX SI 20260918 CS EU C 7150 0,3.9
OESX,OESX SI 20260814 CS EU P 6600 0,263.2
OESX,OESX SI 20270319 CS EU P 7000 0,671.5
OESX,OESX SI 20260731 CS EU P 5975 0,16.8
OESX,OESX SI 20321217 CS EU P 4100 0,305.7
OESX,OESX SI 20281215 CS EU P 7800 0,1453.7
OESX,OESX SI 20260918 CS EU P 5100 0,12.4
OESX,OESX SI 20260703 CS EU C 6765 0,0.1
OESX,OESX SI 20331216 CS EU P 3500 0,255.6
OESX,OESX SI 20291221 CS EU P 2800 0,75.7
OESX,OESX SI 20270416 CS EU C 5200 0,1300.1
OESX,OESX SI 20290316 CS EU P 5500 0,368.8
OESX,OESX SI 20260703 CS EU P 5965 0,0.1
OESX,OESX SI 20260918 CS EU P 5300 0,16.9
OESX,OESX SI 20270115 CS EU P 5050 0,47.4
OESX,OESX SI 20260807 CS EU P 5050 0,2.4
OESX,OESX SI 20280915 CS EU P 7000 0,913.6
OESX,OESX SI 20321217 CS EU P 3900 0,276.8
OESX,OESX SI 20270219 CS EU P 6350 0,295.5
OESX,OESX SI 20311219 CS EU C 1600 0,4441.4
OESX,OESX SI 20260814 CS EU C 6925 0,2.2
OESX,OESX SI 20261016 CS EU P 1500 0,0.1
OESX,OESX SI 20261120 CS EU C 4850 0,1559.8
OESX,OESX SI 20260710 CS EU P 5725 0,0.5
OESX,OESX SI 20301220 CS EU P 7300 0,1210.9
OESX,OESX SI 20260828 CS EU P 7300 0,921.5
OESX,OESX SI 20260717 CS EU C 5300 0,1061.4
OESX,OESX SI 20261218 CS EU C 2600 0,3765.2
OESX,OESX SI 20260710 CS EU P 6425 0,84
OESX,OESX SI 20270219 CS EU P 6900 0,591.6
OESX,OESX SI 20260821 CS EU P 5850 0,25.5
OESX,OESX SI 20260930 CS EU P 5800 0,50.6
OESX,OESX SI 20260828 CS EU P 5275 0,9.5
OESX,OESX SI 20260731 CS EU P 5475 0,3.6
OESX,OESX SI 20260731 CS EU C 4800 0,1563
OESX,OESX SI 20260821 CS EU C 4625 0,1743.3
OESX,OESX SI 20261016 CS EU P 7300 0,910.3
OESX,OESX SI 20260731 CS EU P 7175 0,808.8
OESX,OESX SI 20271217 CS EU P 1100 0,2.7
OESX,OESX SI 20281215 CS EU C 1400 0,4758.3
OESX,OESX SI 20311219 CS EU P 3800 0,228.4
OESX,OESX SI 20281215 CS EU C 5250 0,1430.5
OESX,OESX SI 20270115 CS EU C 3300 0,3085.7
OESX,OESX SI 20291221 CS EU P 1000 0,15.4
OESX,OESX SI 20261120 CS EU C 5150 0,1273.5
OESX,OESX SI 20260703 CS EU C 5970 0,389.4
OESX,OESX SI 20260821 CS EU C 4675 0,1693.7
OESX,OESX SI 20270416 CS EU C 3400 0,2991.4
OESX,OESX SI 20270115 CS EU C 5500 0,988.8
OESX,OESX SI 20260807 CS EU C 5975 0,412
OESX,OESX SI 20261016 CS EU P 6850 0,499.9
OESX,OESX SI 20260703 CS EU C 6025 0,334.5
OESX,OESX SI 20260717 CS EU P 7075 0,712.7
OESX,OESX SI 20260904 CS EU P 6150 0,79.7
OESX,OESX SI 20260814 CS EU C 5250 0,1120.1
OESX,OESX SI 20260731 CS EU P 4900 0,1.2
OESX,OESX SI 20270618 CS EU C 3000 0,3318.9
OESX,OESX SI 20261218 CS EU C 8700 0,0.2
OESX,OESX SI 20270618 CS EU P 1500 0,3.3
OESX,OESX SI 20270319 CS EU C 2200 0,4170.8
OESX,OESX SI 20301220 CS EU C 7300 0,597.5
OESX,OESX SI 20270416 CS EU P 5600 0,141.7
OESX,OESX SI 20260710 CS EU C 7300 0,0.1
OESX,OESX SI 20331216 CS EU P 9000 0,2185.7
OESX,OESX SI 20260904 CS EU C 5375 0,1012.7
OESX,OESX SI 20260831 CS EU C 5325 0,1057.3
OESX,OESX SI 20261016 CS EU C 4100 0,2278.2
OESX,OESX SI 20291221 CS EU P 1500 0,26
OESX,OESX SI 20321217 CS EU C 4700 0,2157.5
OESX,OESX SI 20331216 CS EU C 2000 0,4074.5
OESX,OESX SI 20270416 CS EU C 6350 0,417.6
OESX,OESX SI 20261120 CS EU C 4750 0,1656.2
OESX,OESX SI 20260717 CS EU C 6475 0,20.7
OESX,OESX SI 20291221 CS EU C 8000 0,278.3
OESX,OESX SI 20270521 CS EU P 6250 0,348.6
OESX,OESX SI 20260918 CS EU C 4600 0,1782.1
OESX,OESX SI 20331216 CS EU C 3400 0,3069
OESX,OESX SI 20260731 CS EU P 5725 0,7
OESX,OESX SI 20260703 CS EU C 5810 0,549.4
OESX,OESX SI 20331216 CS EU C 7300 0,947.4
OESX,OESX SI 20291221 CS EU P 6100 0,615.9
OESX,OESX SI 20261016 CS EU P 3800 0,3.7
OESX,OESX SI 20281215 CS EU P 6900 0,875.8
OESX,OESX SI 20260814 CS EU C 5350 0,1021.5
OESX,OESX SI 20280616 CS EU C 6500 0,552.2
OESX,OESX SI 20311219 CS EU C 4200 0,2427.6
OESX,OESX SI 20260821 CS EU P 6050 0,45.7
OESX,OESX SI 20270618 CS EU P 5900 0,256.8
OESX,OESX SI 20301220 CS EU P 900 0,22.2
OESX,OESX SI 20260918 CS EU P 4875 0,8.9
OESX,OESX SI 20331216 CS EU P 500 0,42.7
OESX,OESX SI 20301220 CS EU P 3000 0,117
OESX,OESX SI 20260717 CS EU P 5575 0,1.3
OESX,OESX SI 20260710 CS EU C 6475 0,6.9
OESX,OESX SI 20260717 CS EU C 5575 0,787.2
OESX,OESX SI 20260807 CS EU C 5625 0,746.2
OESX,OESX SI 20260703 CS EU C 5995 0,364.4
OESX,OESX SI 20260821 CS EU P 6500 0,200.3
OESX,OESX SI 20260710 CS EU C 5100 0,1257.6
OESX,OESX SI 20260807 CS EU C 5775 0,600.6
OESX,OESX SI 20281215 CS EU C 700 0,5405.6
OESX,OESX SI 20261120 CS EU C 7100 0,28.3
OESX,OESX SI 20270319 CS EU P 5300 0,90
OESX,OESX SI 20261016 CS EU P 7175 0,790.2
OESX,OESX SI 20321217 CS EU P 5400 0,580.3
OESX,OESX SI 20341215 CS EU C 9500 0,469.4
OESX,OESX SI 20260828 CS EU C 6850 0,10.2
OESX,OESX SI 20260724 CS EU C 5875 0,493.4
OESX,OESX SI 20260918 CS EU C 7300 0,1.7
OESX,OESX SI 20271217 CS EU C 6500 0,489.5
OESX,OESX SI 20260821 CS EU P 5600 0,13.8
OESX,OESX SI 20260918 CS EU C 4400 0,1979.6
OESX,OESX SI 20260724 CS EU P 7125 0,761.7
OESX,OESX SI 20351221 CS EU P 6800 0,1106.9
OESX,OESX SI 20260930 CS EU P 7200 0,817.3
OESX,OESX SI 20260918 CS EU P 4775 0,7.7
OESX,OESX SI 20270219 CS EU P 5750 0,135.5
OESX,OESX SI 20270618 CS EU P 7800 0,1417
OESX,OESX SI 20270319 CS EU P 5200 0,80.6
OESX,OESX SI 20341215 CS EU P 4200 0,388.8
OESX,OESX SI 20260717 CS EU P 5025 0,0.5
OESX,OESX SI 20270115 CS EU P 3300 0,7.1
OESX,OESX SI 20260703 CS EU P 6485 0,125.6
OESX,OESX SI 20260731 CS EU C 4875 0,1488.3
OESX,OESX SI 20260703 CS EU P 6180 0,0.1
OESX,OESX SI 20261120 CS EU P 4950 0,26.9
OESX,OESX SI 20260724 CS EU P 5875 0,6.8
OESX,OESX SI 20291221 CS EU P 7400 0,1225.1
OESX,OESX SI 20261120 CS EU P 6450 0,270.8
OESX,OESX SI 20270416 CS EU C 6800 0,200.6
OESX,OESX SI 20260831 CS EU C 6575 0,58.4
OESX,OESX SI 20260703 CS EU P 6210 0,0.1
OESX,OESX SI 20260918 CS EU P 3900 0,2.1
OESX,OESX SI 20280915 CS EU C 5000 0,1583.5
OESX,OESX SI 20311219 CS EU P 2300 0,94.2
OESX,OESX SI 20271217 CS EU C 8000 0,63.2
OESX,OESX SI 20351221 CS EU C 6250 0,1584.3
OESX,OESX SI 20260807 CS EU P 5325 0,4.2
OESX,OESX SI 20260717 CS EU P 6875 0,513
OESX,OESX SI 20321217 CS EU P 3000 0,173.1
OESX,OESX SI 20260703 CS EU P 6435 0,75.7
OESX,OESX SI 20261016 CS EU P 5100 0,20.7
OESX,OESX SI 20270219 CS EU P 4800 0,44.8
OESX,OESX SI 20260821 CS EU P 5875 0,27.3
OESX,OESX SI 20270115 CS EU P 4700 0,32
OESX,OESX SI 20260710 CS EU P 6450 0,102.9
OESX,OESX SI 20260814 CS EU P 7350 0,
OESX,OESX SI 20261218 CS EU C 5825 0,685.7
OESX,OESX SI 20341215 CS EU P 6000 0,822.1
OESX,OESX SI 20260703 CS EU P 7075 0,715.6
OESX,OESX SI 20260703 CS EU P 5725 0,0.1
OESX,OESX SI 20260821 CS EU P 4725 0,2.8
OESX,OESX SI 20261218 CS EU P 4450 0,19.7
OESX,OESX SI 20271217 CS EU P 4900 0,143.5
OESX,OESX SI 20270521 CS EU P 4600 0,62.7
OESX,OESX SI 20260918 CS EU P 3100 0,0.6
OESX,OESX SI 20260821 CS EU P 2500 0,0.1
OESX,OESX SI 20270319 CS EU C 6400 0,373.5
OESX,OESX SI 20260814 CS EU C 6500 0,61
OESX,OESX SI 20301220 CS EU C 1900 0,4226.9
OESX,OESX SI 20260828 CS EU P 7025 0,650.1
OESX,OESX SI 20291221 CS EU C 2600 0,3650.4
OESX,OESX SI 20270416 CS EU C 6900 0,165.5
OESX,OESX SI 20260918 CS EU C 1600 0,4761.3
OESX,OESX SI 20290615 CS EU P 5000 0,292.1
OESX,OESX SI 20280616 CS EU C 3500 0,2827.4
OESX,OESX SI 20260904 CS EU C 7175 0,1.5
OESX,OESX SI 20260731 CS EU P 7075 0,709
OESX,OESX SI 20261016 CS EU C 4775 0,1615.6
OESX,OESX SI 20301220 CS EU C 2850 0,3437.1
OESX,OESX SI 20261120 CS EU C 6300 0,307.9
OESX,OESX SI 20260821 CS EU C 3000 0,3361.1
OESX,OESX SI 20260831 CS EU C 5475 0,911.2
OESX,OESX SI 20260821 CS EU C 6500 0,72.1
OESX,OESX SI 20260703 CS EU C 5990 0,369.4
OESX,OESX SI 20270219 CS EU P 1000 0,0.2
OESX,OESX SI 20261016 CS EU P 6525 0,275.2
OESX,OESX SI 20260814 CS EU P 5475 0,8.1
OESX,OESX SI 20280915 CS EU P 5300 0,281.9
OESX,OESX SI 20281215 CS EU P 6100 0,525.4
OESX,OESX SI 20271217 CS EU P 5250 0,192.7
OESX,OESX SI 20260731 CS EU P 5750 0,7.6
OESX,OESX SI 20260703 CS EU P 6740 0,380.6
OESX,OESX SI 20260807 CS EU C 5900 0,481.6
OESX,OESX SI 20260703 CS EU C 6680 0,0.1
OESX,OESX SI 20280915 CS EU P 4000 0,109
OESX,OESX SI 20260807 CS EU P 5425 0,5.2
OESX,OESX SI 20281215 CS EU P 6350 0,619.5
OESX,OESX SI 20260710 CS EU C 5750 0,608.3
OESX,OESX SI 20261120 CS EU C 6025 0,501.8
OESX,OESX SI 20270219 CS EU C 6350 0,372.1
OESX,OESX SI 20260703 CS EU P 6260 0,0.3
OESX,OESX SI 20270219 CS EU P 4100 0,21.6
OESX,OESX SI 20281215 CS EU P 5850 0,444.6
OESX,OESX SI 20280616 CS EU C 5600 0,1096.3
OESX,OESX SI 20271217 CS EU P 4600 0,111.7
OESX,OESX SI 20341215 CS EU P 3600 0,296.6
OESX,OESX SI 20311219 CS EU P 5700 0,617.3
OESX,OESX SI 20270319 CS EU P 3700 0,17.7
OESX,OESX SI 20260821 CS EU C 2550 0,3809.6
OESX,OESX SI 20290316 CS EU C 7500 0,308.3
OESX,OESX SI 20260831 CS EU C 6550 0,66.6
OESX,OESX SI 20261120 CS EU P 5825 0,92.8
OESX,OESX SI 20331216 CS EU P 6900 0,1114.1
OESX,OESX SI 20260717 CS EU P 6225 0,25.8
OESX,OESX SI 20270618 CS EU P 6350 0,406.5
OESX,OESX SI 20270917 CS EU C 5900 0,797.7
OESX,OESX SI 20260807 CS EU C 6575 0,28.7
OESX,OESX SI 20290316 CS EU C 6000 0,970.9
OESX,OESX SI 20290316 CS EU C 6500 0,694.9
OESX,OESX SI 20261120 CS EU C 7350 0,
OESX,OESX SI 20260904 CS EU P 7300 0,918.8
OESX,OESX SI 20261120 CS EU C 4925 0,1487.8
OESX,OESX SI 20260828 CS EU P 6725 0,371.7
OESX,OESX SI 20260731 CS EU P 5100 0,1.7
OESX,OESX SI 20341215 CS EU C 4100 0,2646.1
OESX,OESX SI 20260703 CS EU C 5175 0,1184.3
OESX,OESX SI 20261218 CS EU P 7175 0,794.5
OESX,OESX SI 20260703 CS EU C 6590 0,0.1
OESX,OESX SI 20331216 CS EU P 4200 0,356.8
OESX,OESX SI 20260731 CS EU P 5500 0,3.8
OESX,OESX SI 20270319 CS EU P 7600 0,1167.4
OESX,OESX SI 20260703 CS EU P 6085 0,0.1
OESX,OESX SI 20271217 CS EU C 5450 0,1175.2
OESX,OESX SI 20261016 CS EU P 4600 0,10.6
OESX,OESX SI 20260807 CS EU C 6950 0,0.8
OESX,OESX SI 20280616 CS EU C 6000 0,831.9
OESX,OESX SI 20321217 CS EU C 5700 0,1569.8
OESX,OESX SI 20261218 CS EU C 1500 0,4851.4
OESX,OESX SI 20321217 CS EU P 3600 0,237.8
OESX,OESX SI 20260717 CS EU C 5775 0,588.4
OESX,OESX SI 20280915 CS EU C 4200 0,2239.8
OESX,OESX SI 20280616 CS EU C 5800 0,960.4
OESX,OESX SI 20261016 CS EU P 4700 0,12.1
OESX,OESX SI 20270115 CS EU P 7350 0,946.2
OESX,OESX SI 20260814 CS EU P 7175 0,805.1
OESX,OESX SI 20281215 CS EU P 4400 0,159.2
OESX,OESX SI 20260703 CS EU C 6320 0,42.3
OESX,OESX SI 20311219 CS EU P 6700 0,970.7
OESX,OESX SI 20290316 CS EU C 6900 0,511.8
OESX,OESX SI 20290316 CS EU P 7100 0,999.5
OESX,OESX SI 20280317 CS EU C 5100 0,1499.2
OESX,OESX SI 20261218 CS EU P 6775 0,480
OESX,OESX SI 20270219 CS EU P 5800 0,144.5
OESX,OESX SI 20260703 CS EU P 6670 0,310.6
OESX,OESX SI 20331216 CS EU P 3600 0,268.3
OESX,OESX SI 20270115 CS EU P 6650 0,412.4
OESX,OESX SI 20331216 CS EU P 4300 0,374.6
OESX,OESX SI 20301220 CS EU P 100 0,5.7
OESX,OESX SI 20291221 CS EU C 5500 0,1376.5
OESX,OESX SI 20261016 CS EU C 5375 0,1037.3
OESX,OESX SI 20301220 CS EU P 1050 0,25.8
OESX,OESX SI 20260703 CS EU C 5325 0,1034.3
OESX,OESX SI 20261016 CS EU P 5050 0,19.3
OESX,OESX SI 20260731 CS EU P 6625 0,271.2
OESX,OESX SI 20260828 CS EU C 7125 0,1.4
OESX,OESX SI 20271217 CS EU C 4900 0,1620.2
OESX,OESX SI 20291221 CS EU P 600 0,9.2
OESX,OESX SI 20270319 CS EU C 3600 0,2807.6
OESX,OESX SI 20280616 CS EU C 4500 0,1952.2
OESX,OESX SI 20260717 CS EU P 3000 0,0.1
OESX,OESX SI 20260918 CS EU P 7900 0,1507.6
OESX,OESX SI 20260904 CS EU P 5450 0,15.6
OESX,OESX SI 20260918 CS EU C 7350 0,
OESX,OESX SI 20341215 CS EU P 5900 0,792.1
OESX,OESX SI 20260821 CS EU C 5200 0,1174
OESX,OESX SI 20271217 CS EU C 7400 0,157.6
OESX,OESX SI 20260807 CS EU C 5225 0,1140.5
OESX,OESX SI 20301220 CS EU C 1350 0,4694.5
OESX,OESX SI 20260904 CS EU P 6750 0,395.9
OESX,OESX SI 20270319 CS EU P 1800 0,1.7
OESX,OESX SI 20260930 CS EU P 6500 0,244.5
OESX,OESX SI 20260821 CS EU P 4800 0,3.2
OESX,OESX SI 20260807 CS EU P 7250 0,883.6
OESX,OESX SI 20270115 CS EU C 6100 0,501.9
OESX,OESX SI 20351221 CS EU P 6900 0,1143.3
OESX,OESX SI 20270319 CS EU P 2600 0,5.4
OESX,OESX SI 20261218 CS EU C 3800 0,2585.7
OESX,OESX SI 20260731 CS EU C 5975 0,406
OESX,OESX SI 20260904 CS EU C 5950 0,472.5
OESX,OESX SI 20270319 CS EU P 4000 0,23.8
OESX,OESX SI 20260821 CS EU C 6850 0,6.8
OESX,OESX SI 20281215 CS EU C 1900 0,4299
OESX,OESX SI 20311219 CS EU C 2000 0,4116.5
OESX,OESX SI 20260717 CS EU P 6900 0,538
OESX,OESX SI 20260807 CS EU C 5700 0,673.1
OESX,OESX SI 20261218 CS EU C 5800 0,706.3
OESX,OESX SI 20260703 CS EU C 6325 0,37.9
OESX,OESX SI 20290316 CS EU C 5200 0,1503.4
OESX,OESX SI 20341215 CS EU P 6600 0,1020.3
OESX,OESX SI 20270219 CS EU C 4500 0,1931.3
