yf_symbol,market_name,quality_tier,quality_score,momentum_3m,above_ma200
CUBB,United States,Strong,7.992392023551384,-0.5414488211423558,1
3546.T,Japan,Strong,7.993215669091184,-0.5468215994531784,1
PRPO,United States,Strong,7.97754973468618,-0.5511787076811708,1
1893.T,Japan,Strong,7.990426318116174,-0.5536130536130536,1
1726.T,Japan,Strong,7.993225596592365,-0.5671077504725899,1
XOMAO,United States,Strong,7.996496357192725,-0.5710333306320655,1
CMS-PB,United States,Strong,7.993181488370011,-0.5743601127598071,1
9330.T,Japan,Strong,7.984364623966543,-0.5841121495327103,1
1930.HK,Hong Kong,Strong,7.980236464454995,-0.6003675732237278,1
7444.T,Japan,Strong,7.99351617610044,-0.6012024048096193,1
CRUS,United States,Strong,7.989090796854418,-0.6049067899897868,1
3167.T,Japan,Strong,7.9960680859539215,-0.6060606060606061,1
900260.KQ,South Korea,Strong,7.981039427236388,-0.6060606060606061,1
BMN,United States,Strong,7.996718320209832,-0.6102357550958604,1
215380.KQ,South Korea,Strong,7.980173348599198,-0.6122448979591837,1
7181.T,Japan,Strong,7.99147988591892,-0.6161429451632778,1
IMAX,United States,Strong,7.987968875053662,-0.6229753135955788,1
ARCO,United States,Strong,7.989203294226918,-0.6235312664420141,1
8614.T,Japan,Strong,7.989424517625123,-0.62402496099844,1
TPC,United States,Strong,7.983397086312834,-0.6340793186862467,1
9037.T,Japan,Strong,7.993474455120387,-0.6518196632265073,1
PCG-PA,United States,Strong,7.993606912856669,-0.654013473813618,1
6706.T,Japan,Strong,7.99145724102444,-0.6546644844517185,1
3352.T,Japan,Strong,7.993110656725261,-0.6551518761167362,1
FRMEP,United States,Strong,7.995516333356195,-0.6777645085741137,1
PIM,United States,Strong,7.996761184920489,-0.6820066565179245,1
1724.T,Japan,Strong,7.98966029903864,-0.6885745674313427,1
688390.SS,China,Strong,7.9791740095394275,-0.6886804325469559,1
MNOV,United States,Strong,7.981512121709622,-0.6944520329984546,1
038540.KQ,South Korea,Strong,7.987453678803723,-0.7092198581560284,1
POR,United States,Strong,7.993754011052813,-0.7196982676596542,1
ANNX,United States,Strong,7.973106658255983,-0.7272720336914062,1
9324.T,Japan,Strong,7.992839243123058,-0.7337953526294333,1
ALCO,United States,Strong,7.990961894822539,-0.7341471459531452,1
NEOG,United States,Strong,7.985263307172841,-0.7438862482390977,1
KFIIU,United States,Strong,7.995455491126134,-0.7476628517019478,1
SZZLU,United States,Strong,7.99691698250724,-0.7561429516346501,1
NPKI,United States,Strong,7.985128265469143,-0.7628270186910906,1
003460.KS,South Korea,Strong,7.992693771678971,-0.7751937984496124,1
EPD,United States,Strong,7.994840726736575,-0.7756945671099447,1
9912.TW,Taiwan,Strong,7.990878109294594,-0.7812529685906624,1
PYT,United States,Strong,7.99487642035397,-0.7813146275096001,1
6305.T,Japan,Strong,7.989745038251879,-0.7970342910101947,1
VEGA.BO,India,Strong,7.994988045740603,-0.8006405026286592,1
4917.T,Japan,Strong,7.991500009318111,-0.8038585209003215,1
6358.T,Japan,Strong,7.990949198676475,-0.8083689966714217,1
PNFP-PC,United States,Strong,7.99401650758232,-0.8154142746475844,1
9001.T,Japan,Strong,7.993781549551683,-0.8202323991797676,1
SSBI,United States,Strong,7.988570354431685,-0.8208929836470471,1
IHS,United States,Strong,7.983849843431485,-0.8443871549617236,1
1951.T,Japan,Strong,7.993862085121806,-0.8458992276572269,1
THM,United States,Strong,7.9751137844490785,-0.8547000709448132,1
7625.T,Japan,Strong,7.987892381738917,-0.8658008658008658,1
IMKTA,United States,Strong,7.992102378480622,-0.868813979129106,1
8194.T,Japan,Strong,7.991997040525009,-0.8819018404907975,1
355150.KQ,South Korea,Strong,7.974812633755359,-0.8849557522123894,1
5714.T,Japan,Strong,7.98916925092607,-0.8863457870526198,1
600973.SS,China,Strong,7.9863870946734785,-0.8982027593025186,1
000415.SZ,China,Strong,7.988526412302501,-0.8988755857864374,1
