yf_symbol,market_name,quality_score,momentum_3m
BOC,United States,8.989397742609817,22.285250939995183
BOE,United States,8.995619464983507,10.931060534327043
BNY,United States,8.992645813781508,20.52894371562615
BOH-PB,United States,8.998219836609046,2.0561436574925707
BOLD,United States,8.971418805364115,131.48147228323418
BOH,United States,8.989936926222914,11.627386275526318
BOKF,United States,8.991610463856508,8.861003888630242
BODI,United States,7.972155874951586,-9.327728506384087
BOW,United States,7.989197825802316,40.59848325315483
BOTJ,United States,8.990169179969925,21.954357155769085
BPOPM,United States,8.995998713507005,0.8025079069676416
BPRN,United States,8.992126173135844,13.0808572760969
BPOP,United States,8.990997992758482,22.872741580036458
BPYPO,United States,7.992916764618313,-0.9240884037858416
BPYPM,United States,7.992780586701126,-6.508872500738392
BRCC,United States,7.976800700998573,51.62908162983304
BRBS,United States,7.986109022519068,1.7397076352258531
BPYPN,United States,7.992607174874211,-3.028118815856902
BPYPP,United States,7.992890399698492,-5.121802853064702
BRC,United States,8.992129886407236,14.221575502429497
BRK-A,United States,8.99484950695085,6.321373726092419
BRK-B,United States,8.994856110291153,6.374775801130368
BRKRP,United States,7.986523186796088,56.355382095321474
BRKR,United States,8.98746937268637,67.82889561418504
BROS,United States,8.980360168408746,43.31679413892772
BRUN,United States,8.982591276471421,197.656982209818
BRSP,United States,8.99019668615614,0.0644495879760996
BSAA,United States,7.98969229868081,16.94254813594288
BSAAU,United States,8.984857380016209,14.394664078442396
BRW,United States,7.996111843382312,2.601962921610854
BRX,United States,8.992528831727448,9.033807054695588
BSAC,United States,8.9911725411267,3.2632104814482283
BRT,United States,7.9912174140381715,10.121111562943629
BSBK,United States,8.992821014246449,3.5428619384765625
BSET,United States,8.988012505461555,46.32330877998127
BSM,United States,7.9921049360851555,-3.7097149361031994
BSIN,United States,7.975860235612082,29.41176388090459
BSRR,United States,8.990761290461474,21.754355108659983
BSTZ,United States,8.991594680861946,33.78861400654025
BSVN,United States,8.989559032051957,21.463000921830528
BST,United States,8.99283687106814,32.583548127502695
BTE,United States,7.983693023920752,-8.1538762747178
BTSG,United States,8.986952131596249,60.16241583104732
BTSGU,United States,8.988492260736768,56.70617959942429
BTO,United States,8.990749740110303,13.186279268920774
BTI,United States,8.993605280577789,5.988335194863747
BTZ,United States,7.996148896297514,4.427242000632288
BTT,United States,8.997543611777393,1.0488417431550874
BTX,United States,8.990944974096866,30.241997040661655
BUD,United States,8.992512752716502,15.760816626246632
BULZ,United States,8.972465847255085,91.54255203663246
BUUU,United States,7.96086587573605,34.73423254563844
BUI,United States,8.994856970654094,10.770640835900457
BUSEP,United States,8.998140422121594,1.4487106124749944
BURL,United States,7.986735055714781,-4.730331211284996
BVFL,United States,8.991265588285202,10.917473786665749
BV,United States,7.987929794635253,22.971815299916727
BUSE,United States,8.991503862155817,16.92136794295221
BVC,United States,7.834661066645076,-12.857144942436513
BVS,United States,8.975658010553179,16.83388216562101
BWBBP,United States,8.992482715512892,2.712853357059029
BWEN,United States,8.96812349820142,124.50980437988964
BW,United States,7.966842594192807,-25.31806888234165
BWAY,United States,8.98131489187724,11.938098172374843
BWIN,United States,7.984131538655816,27.114091107428784
BWB,United States,8.990266172462363,19.023839529677257
BWET,United States,8.97806237320096,29.194765660660742
BWA,United States,8.98969041310263,20.234711823207164
BWLP,United States,8.984558360928684,7.879462998090776
BWFG,United States,8.99147615697261,19.032333126676185
BWMX,United States,8.98305891643057,8.243412751889009
BWG,United States,8.995779176783474,6.694461213450347
BWNB,United States,8.983980973552342,0.8397464759463859
BW-PA,United States,8.980245507719488,8.854156594341605
BYSI,United States,7.959763990728265,8.405795879560333
BYFC,United States,8.98403863274046,33.42465091275121
BYD,United States,8.990465472578038,5.2083441772206225
BY,United States,8.991365057811656,17.77107499437074
BXP,United States,8.990094654388528,35.286046580189556
BZH,United States,8.983911676649727,41.197187524135686
BZFD,United States,7.963773777580161,152.10082821401252
C-PN,United States,8.99776452934123,0.5117425922398984
CABA,United States,8.965933900368679,7.770270814505515
CAAS,United States,8.983343215643156,6.937798415371953
C,United States,8.991276206789934,22.023525621374816
CACC,United States,8.987541865978214,57.768115942028984
CAC,United States,8.99102092083715,14.103553706900904
CAF,United States,8.993506752480817,20.467835800709956
CAKE,United States,8.987966996884705,44.07559640934131
CAH,United States,8.992421705263576,11.871117657989338
CAPN,United States,8.998578586860045,0.5454583601518112
CALM,United States,7.990174458969495,7.857817978725377
CAPNU,United States,8.995509308635956,2.4770685065407188
CADL,United States,8.950175639622078,96.5999984741211
CALY,United States,8.984645200633322,31.6510481582156
CAPL,United States,8.99243458703369,10.796168526646944
CARG,United States,7.984835917273667,8.730872149850182
CART,United States,7.986325207767512,18.080985913760685
CARR,United States,7.990378381622549,26.224341610266865
CARE,United States,8.990754592194106,42.12117485523936
CASS,United States,8.991914743140892,19.04847401581763
CATX,United States,7.970004353188941,-17.68706938683713
CASY,United States,8.991638060906713,7.338148965949673
CASH,United States,7.989958073306209,-1.361749282057685
CATO,United States,8.984402743650724,20.503594931975663
CBIO,United States,7.954487454701982,-11.907213976107212
CBLL,United States,7.979537948247368,5.277326646965272
CAT,United States,8.990596724885831,34.598093225595576
CATY,United States,8.990891353818542,23.962671086993463
CB,United States,8.993892654157845,10.34535968522141
CBFV,United States,8.99210742212345,9.228096854966635
CBAN,United States,8.992046138758116,1.2138683478219543
CBNK,United States,8.991725958812385,17.59768122531329
CBL,United States,8.990462692610329,32.4728597324683
CBNA,United States,8.990319103480342,25.931228771866465
CCAQU,United States,8.996392898696058,2.392344541273063
CCAQ,United States,8.999142239219552,1.2572544731382969
CBU,United States,8.991133624495337,14.558534937770418
CBRL,United States,7.985727903196846,86.75507703226936
CBSH,United States,7.992714621921472,16.952398466509205
CCCC,United States,8.964691197180793,52.482279876871175
CC,United States,7.983228193100684,-11.47317223778984
CCBG,United States,8.991672025660105,12.25967449871805
CCD,United States,8.9938461891161,17.2718077910682
CBT,United States,8.989862147914783,14.339778066167971
CCIIW,United States,7.968169615583493,29.999990065892938
CCII,United States,7.99899155725107,1.3685273664455038
CCIIU,United States,8.99774093163765,0.67437084828962
CCEP,United States,8.993011950582819,16.51039769793847
CCIX,United States,8.99770205188539,2.436740646886133
CCEC,United States,7.989117903315121,16.05375933508245
CCO,United States,8.980262844882331,1.2605029389596376
CCRN,United States,8.98201127088275,43.79084281536284
CCNEP,United States,8.993837587652548,2.6148097548736593
CCIXU,United States,8.993235077290528,1.3824849148065623
CCSI,United States,8.982462444894459,58.34724572796877
CCK,United States,8.991317751744063,10.63357790098091
CCNE,United States,8.991316771177095,14.9437026290501
CCZ,United States,8.992708868689036,3.023441904665096
CCS,United States,8.98735938230738,23.55942745605524
CDNA,United States,8.976718959540825,59.42108894297152
CDRO,United States,8.982011221260658,12.470593171961166
CDNS,United States,8.989125633192714,33.876296288104676
CDP,United States,8.993058964105415,21.218159172482657
CDR-PC,United States,7.986174326114849,-8.37119315012093
CECO,United States,8.984306480529138,32.11643795865477
CDZIP,United States,8.987485400886829,17.224032379404953
CEE,United States,8.988253390835201,15.303869609856587
CELC,United States,7.969780475846337,-4.155198809643723
CEFD,United States,8.994591530152697,12.911914637773572
CDXS,United States,7.974457488421474,35.71428337501401
CDR-PB,United States,7.983435725323968,-1.0565286067045423
CEPO,United States,7.98934216204566,0.4283681656707934
CEPF,United States,7.998535617647541,2.5640953294319218
CENTA,United States,8.991011097882524,21.845273270922597
CENT,United States,8.990705538931678,22.731078127574932
CERS,United States,8.979033298647568,69.89247642620295
CEVA,United States,8.983505810901832,105.80447772442037
CET,United States,8.995617332996492,6.089707654468734
CFG-PI,United States,7.998745752642723,1.8369971558299267
CFG-PH,United States,8.997676386015524,0.9851666170677044
CEV,United States,8.996662708284394,7.023200556824941
CFFN,United States,8.990999639122734,17.85611604092158
CFFI,United States,8.989354985920013,15.419431524118588
CF,United States,7.988591785639453,-14.602377367373954
CFBK,United States,8.991142555153129,14.062392596729731
CFR,United States,8.99096762475087,12.6069854043382
CGAU,United States,7.98582588594202,-9.121536254335645
CFG,United States,8.989822304804978,17.216999763512096
CGEM,United States,8.979755620998937,22.176013776264707
CGON,United States,8.980828748041072,4.267926956352245
CGEN,United States,8.967373115469137,0.8849549119871483
CHAR,United States,8.99903600789234,2.0793976239627887
CGNX,United States,8.986806437388726,38.074168540258945
CGO,United States,8.993830607365176,20.45372037633272
CHARU,United States,8.996591349279525,1.02900481449428
CHECU,United States,7.998820082453843,1.881183893140136
CHCT,United States,8.991586115902248,17.064452797866146
CHCO,United States,8.993062347361146,11.29309735792658
CHCI,United States,7.981536477227237,-17.444841757097727
CHD,United States,8.993769375305401,6.53947856102734
CHEF,United States,8.987963912665204,66.03577442825411
CHGG,United States,7.97337349791334,34.66666539510091
CHPG,United States,8.999236718720258,0.6796086750288162
CHMI-PA,United States,8.994285456752431,9.827000838556632
CHI,United States,8.99393672771477,19.656789567693643
CHPGU,United States,8.999016525886653,1.8464487957984947
CHMI-PB,United States,8.995885958014558,7.463517354883048
CHMG,United States,8.992164262026613,39.737097410420155
CHH,United States,7.991104502347605,8.466597161726977
CHRD,United States,7.988192863358455,-19.497862935176965
CHE,United States,8.992395740658758,28.830674542499636
CHRN,United States,8.970588941769693,75.42553659907955
CHSCL,United States,8.997117364333683,1.725076349027015
CHRW,United States,8.990250502816476,13.501059704227895
CHSCO,United States,8.997265188092143,1.042104312052604
CHSCM,United States,8.996997230096843,1.0495163813887156
CHSCN,United States,8.997136363402765,0.8202730309980899
CHY,United States,8.994154047487566,22.029720716907654
CIA,United States,8.982376313954095,16.47059153520531
CHW,United States,8.994229714039875,19.221655019804135
CIEN,United States,7.985263951539915,-5.650352367061517
CIFR,United States,8.9639887357034,56.31826359261175
CI,United States,7.991448761728829,7.191244409619564
CIG-C,United States,7.98550841305872,-3.640951364639296
CIB,United States,8.990077364946007,11.493288112758544
CICB,United States,8.998082062020183,1.6494198523687515
CHT,United States,7.996029428172032,3.74911614786274
CIF,United States,8.99491483215223,11.485448127571155
CIMO,United States,8.99830049348461,2.869598877071165
CIG,United States,7.988576579659592,-11.72297345947634
CIM,United States,8.989435703171415,5.6535926078441285
CII,United States,8.994812849660617,20.108838013060776
CING,United States,7.938514378034452,-12.377846393662631
CIM-PC,United States,8.994707178426946,12.84087180134192
CIMN,United States,8.998349797647691,3.424552675870893
CIM-PA,United States,8.994803920923545,3.7542736228499183
CIM-PD,United States,8.995666822588694,7.638223593266528
CINF,United States,8.992283758962685,21.887756994618776
CIVB,United States,8.990809754434334,24.64972111099815
CIM-PB,United States,8.995500781088602,8.46225032950198
CIX,United States,8.983163469877853,11.297033733209018
CKX,United States,8.989275924555017,4.438151654926597
CLBT,United States,7.985123546535838,11.785711560930524
CLBK,United States,8.990614192380587,19.875426156338214
CLFD,United States,7.982798623137083,27.658776555940577
CL,United States,8.994329177190338,12.42800962441431
CLDT-PA,United States,8.993427453636139,2.9075350041858723
CLDX,United States,8.982302494808579,23.53509205290835
CLDT,United States,8.99007457065789,65.47309861089514
CLM,United States,7.992767549122847,7.06231576975772
CLH,United States,7.991416457713982,-1.952857842750421
CLMT,United States,8.98249429719561,3.879055169377013
CLOV,United States,8.9770179674039,205.8139617085907
CLPT,United States,8.976296376847948,99.78654794014996
CLST,United States,7.994425264978793,-3.896102872518744
CLRO,United States,7.963165466543384,105.0632861729828
CLS,United States,8.982579497306258,14.031337549528702
CLWT,United States,8.97949810033166,39.34426293581987
CLYM,United States,8.967551627578622,96.64633736360076
CMBT,United States,8.987265352127123,19.187036374479167
CMDB,United States,8.985522788509616,4.904791605376721
CM,United States,8.993558065046976,19.13961969269065
CMMB,United States,7.97438124448389,45.512824627539736
CMPR,United States,8.983736349725831,31.652057636859144
CMI,United States,8.991425517880153,20.75721560834774
CMP,United States,8.984179739025205,31.76419430755859
CMPS,United States,8.975940236616724,135.23316019505026
CMRE-PB,United States,8.996497558857474,1.733441599254261
CMRE-PD,United States,8.996813202852538,3.007629641778229
CMRE-PC,United States,8.996853758498538,3.9846341691183977
CMS-PB,United States,7.993181488370011,-0.5743601127598071
CMT,United States,8.986617525214893,5.7735709618431335
CNC,United States,8.98808804106502,93.27826667808216
CMS,United States,7.994298654925179,-0.31342646860256
CNA,United States,8.993534804831032,11.889906383523927
CMTV,United States,8.989271754722388,11.810227397459462
CNH,United States,7.989353181671293,1.6288759749495778
CNK,United States,8.986843155725046,8.189984187225967
CMU,United States,8.995973133701671,6.3272685852045845
CNTA,United States,8.978496584589406,46.84554065277105
CNOBP,United States,8.992038969874113,2.789639316389384
CNI,United States,8.99326103997436,17.31971581039388
CNOB,United States,8.98972136701137,21.108878646670995
CNS,United States,8.990945238538096,26.556375554257972
CNVS,United States,7.973260583430997,21.900824573585428
CNP,United States,8.994081061616027,2.617787080519937
CNO,United States,8.991464086948255,27.853508759608285
CNQ,United States,7.990146963761776,-15.708519245984848
COCH,United States,7.959318496973599,0.5347524550658288
CNXN,United States,8.99127966021547,21.89339273791793
COCO,United States,8.982994278809208,37.147598176062345
CODI-PA,United States,8.991377153592772,11.081251286281656
CODI-PC,United States,8.992864657161483,14.57895075294396
CODI,United States,8.984363789495864,23.51570975794214
COLA,United States,8.998420072061457,0.949671263111324
CODI-PB,United States,8.992609796711474,13.445968862538315
COLAU,United States,8.994973260417348,3.658539858398149
COHR,United States,8.981262449817265,29.12921468186761
COGT,United States,8.97154275688597,9.883554764904783
COFS,United States,8.989940472821424,20.08677869999954
COHU,United States,8.985735250041529,84.4119526550246
COKE,United States,8.988721089076122,0.613365399925871
COLD,United States,8.990018354724802,43.51232517812549
CON,United States,8.99107314787252,53.122405538609605
COLB,United States,8.988585574518606,15.834727540952091
COLM,United States,8.990360928490151,16.87046588055314
COPL-UN,United States,8.998498554934168,0.6737217758534995
COMP,United States,8.975931015363848,78.50070126085319
COOK,United States,7.975695587618418,140.64537515209676
COPL,United States,8.999153828345593,1.259691068654942
CORZ,United States,8.974535296249975,32.03943875295357
COO,United States,7.991212244782442,5.74319350784935
COSO,United States,8.991922835711431,8.926514534314881
COP,United States,7.990192568602767,-19.1631002964552
COYA,United States,8.978914225562793,46.13465833014253
CPA,United States,8.989090262332171,34.83596296889084
CPAC,United States,8.988233655424121,10.986967693882258
CPAY,United States,8.990225435247474,20.154085994154283
CPBI,United States,8.994485500999788,8.057141985212054
CORT,United States,8.97760897549889,112.30876799468224
CPER,United States,8.991864097250179,8.495787239998185
CPHC,United States,7.986385006953666,4.961384894093841
CPIX,United States,8.965562744844316,100.94636379334932
CPF,United States,8.990780167163866,20.21903984793865
CPSS,United States,7.982477901110739,24.28940788158864
CPRX,United States,8.98568277344178,27.37950620761238
CR,United States,8.990217278720728,29.729923191217196
CPSH,United States,8.974906437233761,25.62189588794374
CPT,United States,8.993166146958714,17.431901542435916
CRAQ,United States,8.999423332329862,1.4749224916912185
CP,United States,8.992638689300659,11.410718919316672
CQP,United States,7.990177648309157,-4.582820542338042
CRBG,United States,7.989702330215639,25.009191728029645
CRDO,United States,8.975388858658894,138.45245040818202
CREX,United States,8.975057008832076,16.857147216796875
CRD-A,United States,8.988050969371805,12.36064611165034
CRD-B,United States,7.987699478329059,4.214961960971648
CRF,United States,7.992469757907139,6.481992769672533
CRL,United States,8.987073931027105,32.66432989310775
CRI,United States,8.987577836281803,13.964941955828742
CROX,United States,8.983403837290135,49.74897596859382
CRNC,United States,8.965834799391047,47.72413845719962
CRSP,United States,8.981819411894469,21.349230191600128
CRNT,United States,7.984510821713775,10.502283701553946
CRON,United States,8.983830007070964,13.043475392799325
CRS,United States,8.986031740238957,52.61906895346187
CRUS,United States,7.989090796854418,-0.6049067899897868
CRSR,United States,7.982174449724486,58.081695161991654
CRVS,United States,8.96064170458564,3.6759698929748863
CRWD,United States,8.984784775974628,94.40769502974533
CRNX,United States,7.980808643755832,13.430029711194727
CRWS,United States,8.992635155065308,16.279402183213687
CSCO,United States,8.99247516555628,42.609475105937264
CSTE,United States,8.980795468949216,99.0990999698755
CSQ,United States,8.993957074872885,19.963951905097435
CSL,United States,7.990626101486725,11.127264434789234
CSTM,United States,8.98594192777297,6.77045211826528
CTA-PB,United States,7.991973287651643,-0.5130060859985249
CTA-PA,United States,7.993966444135947,-0.9459800646338714
CSWC,United States,8.993312784286076,8.987799250203498
CTKB,United States,7.980320686175528,1.3245019867687695
CTNM,United States,8.975090968061783,12.351196822277606
CSX,United States,8.992931880017775,18.971055422052693
CTO-PA,United States,8.993575683188553,6.665248277473595
CTBI,United States,8.992169762066752,18.67836529447188
CTOS,United States,8.984615067582272,52.35204445193106
CTRM,United States,8.980378456296553,24.17582007310149
CTO,United States,8.993165278298939,16.850501225138935
CTRE,United States,8.992616494138748,10.037439615590328
CTW,United States,7.965868942077068,12.025320657914593
CTRN,United States,8.981372965284613,27.461379157784837
CTS,United States,8.989872228331812,25.230118469369582
CUB,United States,8.99937544695009,0.1853610549989018
CUBB,United States,7.992392023551384,-0.5414488211423558
CUE,United States,8.96331688302098,423.3333283294867
CUPR,United States,7.929133721334283,112.7581197705274
CURR,United States,7.938555466096986,-9.40766521577464
CURB,United States,8.991397107593222,16.505714361049183
CUBI,United States,8.984410196652318,10.367838435849592
CUBWU,United States,7.992534209220058,2.5998117091011874
CUBE,United States,8.992362383079818,11.679220709555004
CVGI,United States,8.98071022426405,23.595510283408704
CTVA,United States,8.991907788508405,0.3978515924731996
CVBF,United States,8.990228434514849,16.02237865197601
CVCO,United States,8.987696401426543,24.77700588492423
CVE,United States,7.987951368106241,-6.672966123389676
CVEO,United States,8.98798130711528,13.507376668948076
CUZ,United States,8.991307461206691,40.287270247766926
CVGW,United States,7.986972305139158,-2.0945144351225604
CVLT,United States,7.987236347093841,87.63917822458367
CVLG,United States,8.98723091272436,56.34558534647528
CVU,United States,8.979638827212767,53.65168196943393
CVS,United States,8.99098962937623,43.74628678692564
CWAN,United States,8.988136385049964,3.236647838514682
CVSA,United States,8.987347603517819,10.161156235696907
CWBC,United States,8.991133879388176,16.981311428945133
CW,United States,8.991631057471958,9.442036290455444
CVV,United States,8.976505726301639,80.84110728267339
CXDO,United States,8.978992322926274,23.101774073015864
CXT,United States,7.99013184187773,31.218527355547028
CWT,United States,8.992699757482399,9.448864515740778
CXW,United States,8.986986766303843,51.292054316750246
CXH,United States,8.996597725096269,6.197657241981946
CXE,United States,8.995519747187933,9.868309288244808
CYH,United States,8.976500999368348,31.756758280615443
CYTK,United States,8.978977326776011,29.611859003125275
CX,United States,8.988066503579315,9.701001542045317
CYD,United States,8.9849661927238,10.098958532469211
DAAQU,United States,7.994671240185626,1.4395356759308529
CYRX,United States,8.976691109576707,76.62484563960986
DAAQ,United States,8.997995552372888,1.4934102453758895
CZR,United States,8.984267664754757,14.549561263094688
CYCN,United States,7.931039336113472,-44.22764205579615
CZFS,United States,8.988142969664372,14.74205550497846
CZWI,United States,8.992260067994767,18.29184584948024
D,United States,8.993151919526806,12.232623734566324
DAO,United States,8.973202923942324,33.79384013539946
DAC,United States,8.989764990128453,6.702896886895133
DAIO,United States,8.984888605502176,64.9122823528526
DAR,United States,7.987958315447961,-12.559942080328732
CZNC,United States,8.991212297515412,6.726295574962647
DARE,United States,7.976604828883204,20.114936937601065
DAVE,United States,8.97034469645631,124.296463344845
DBA,United States,7.995857178929533,-1.5463920421706638
DBC,United States,7.994232014295453,-9.410161050328057
DBB,United States,8.993908612099696,1.7409760539053187
DBD,United States,8.987995299528471,7.55303154466526
DB,United States,7.988722385143491,24.84976797400443
DBO,United States,7.990200667776346,-11.019564270036955
DAL,United States,8.987693757015874,39.29908666145767
DBE,United States,7.991099575290107,-15.10861873612848
DBRG,United States,8.984251871396971,2.2667940768244685
DCBG,United States,8.996400584966757,1.0077528549239536
DBX,United States,8.989921814705014,22.051281758679803
DCO,United States,8.989893103990239,46.8828752824014
DCI,United States,8.992922917710537,4.917496054768546
DCTH,United States,8.978110814110988,37.0716474807797
DDD,United States,8.976105980389596,51.35134682331412
DDI,United States,8.98374175617592,29.391887646856983
DCOM,United States,8.988790978466705,18.622671346602683
DDOG,United States,8.98246855859332,116.31770025861086
DDT,United States,8.99719865198606,2.3978817095194285
DD,United States,8.990974276937806,2.9501630795600775
DECK,United States,7.986778711556278,6.489680644137899
DEI,United States,7.989032799801818,36.71372484198285
DEA,United States,8.992564849893434,20.12544424732016
DE,United States,8.991147231270627,8.193410577837188
DELL,United States,8.984642200115577,126.83953135562268
DFTX,United States,8.974128899882455,113.68470974175531
DGII,United States,8.987602282002523,44.41553812658656
DGX,United States,8.993421343039406,9.4136727601211
DGICB,United States,8.983286637243127,24.24995157959336
DGZ,United States,7.98900992245602,29.175057290020145
DGXX,United States,8.96540505810854,108.14478847201958
DFP,United States,8.99563278868028,4.319887759220613
DGICA,United States,7.992992922509966,13.058590270548716
DHX,United States,8.97960620773193,22.51655864410248
DHC,United States,8.979270510101284,33.56271934899747
DHCNI,United States,8.990676938513761,10.731745186840524
DIA,United States,8.995549401365938,13.928765162885677
DHF,United States,8.995440120945338,3.984072642649281
DHI,United States,8.989307534966965,13.859123159178475
DHT,United States,7.988412826175068,-4.598598392067652
DIN,United States,8.98669236731087,43.959132828913106
DJCO,United States,8.98806986208266,12.914626082777737
DIOD,United States,8.98569252639844,40.347036206137375
DJP,United States,7.99431056496501,-10.858898175045764
DKI,United States,7.493554153356888,1277.9068634139685
DINO,United States,8.988409395435507,20.230500667942305
DKL,United States,8.99066205274986,6.1412242276509454
DKS,United States,8.986939533936273,23.862147023947564
DLR,United States,7.991362999503169,-3.9818074710534974
DLTH,United States,8.980757575032403,44.01294281140573
DK,United States,8.984219447739891,17.50229549321644
DLNG-PA,United States,8.993981825441058,3.75477386163577
DLO,United States,8.977951270462018,17.653475815180386
DLTR,United States,8.987800266825996,14.395057413232877
DMAA,United States,8.999329150398406,1.3320588639352684
DMAAU,United States,8.996593058137217,1.0476157778785342
DLX,United States,7.988225229184595,-11.02439732022716
DLY,United States,7.995929165343537,5.208499297621934
DMAC,United States,7.977371385836166,17.592590480402396
DNLI,United States,8.981246945781963,25.08474770395399
DNA,United States,7.970547747587013,50.72463006939224
DMRA,United States,8.931093560092737,19.48983403710367
DMB,United States,8.995596633232955,6.206941078265138
DMLP,United States,7.991120543524547,-7.728671304609866
DMO,United States,8.99617134986585,3.550328018435174
DOCN,United States,8.978542462439247,44.57282723520022
DNTH,United States,8.973015713528284,9.697670160337935
DNP,United States,8.995651858329882,7.372799396641286
DOC,United States,8.992072176965113,34.6673500557131
DORM,United States,8.990222624902636,36.42219208607227
DOV,United States,8.992504856965503,4.31113807863632
DRDB,United States,8.999235109181736,0.6679451484365019
DPG,United States,8.993709685626856,1.1744904643765737
DRH,United States,8.990028210649612,29.32342971164101
DRTS,United States,8.976168484789536,91.1849623753436
DSGN,United States,8.974192973409373,39.26982173507928
DRI,United States,7.991828171693409,4.870874810782634
DSL,United States,8.995543434025697,6.01630940746943
DSM,United States,8.99626517103615,5.987771058915423
DSU,United States,8.996473662844757,4.152026743646031
DSX-PB,United States,8.996366978176841,3.704237086511722
DT,United States,7.987730296507918,18.784829103276884
DSWL,United States,8.987977206623954,25.193115870740744
DSP,United States,7.980470826167647,18.14038033434934
DTSQ,United States,8.99781463728175,1.5205730917130993
DTSQU,United States,8.99326785735779,3.3065442720741895
DTF,United States,8.997569679612631,2.0189016147992307
DTE,United States,8.994331140979057,4.894626699847102
DTM,United States,8.992335603485355,8.525738793560873
DUK-PA,United States,8.997239737988075,2.5263892547226425
DTIL,United States,8.97611768102981,40.54982927673555
DUKR,United States,7.660516280961254,-46.60733800955541
DUOT,United States,7.972078430933385,51.2573969714352
DUK,United States,7.994645597180059,-1.1345333504521569
DVA,United States,8.988797210821755,61.361451234711474
DWSN,United States,8.970343068778046,96.98996146151066
DXCM,United States,7.985856161815942,14.513016075435608
DX-PC,United States,8.996637308208435,2.79148818214533
DXPE,United States,8.98640737704908,10.213478277994408
DY,United States,8.98691271624158,25.73891065348817
DYNC,United States,8.99421765515348,3.1518616551067433
DX,United States,8.992849142533547,5.088432909088627
EBAY,United States,8.990172952020382,22.32671177297368
DYN,United States,8.976052780043243,22.452226687775735
EBF,United States,8.9935382808733,0.2043138476994259
E,United States,7.992468875633545,-16.987025001003317
EBMT,United States,8.99270724166613,13.803976272091573
ECBK,United States,8.992466991556576,19.31482810879796
ECCU,United States,8.998207875618611,3.122178748247056
EA,United States,8.992880021207434,0.8860716288368239
EBC,United States,8.990253142764542,13.49220778642428
EC,United States,8.98868304213321,1.9160113629180728
ECAT,United States,8.994935685989482,20.36237809745578
EAD,United States,7.995916800472544,2.9407318272412324
ECCC,United States,8.996327244811736,5.309391301442607
ECC-PD,United States,7.995843366849336,4.217213723736216
EAT,United States,7.985289027339271,22.821206521046772
ECCV,United States,8.997605892210506,3.4860867414343515
ECG,United States,8.980984545174971,11.608005789668525
ECOR,United States,8.973294951395767,28.970591349585156
ECO,United States,8.986815993476954,6.6097100094361965
ECVT,United States,7.988181130833414,-9.27914142397764
ECF,United States,8.994602382630251,15.154236928176918
EDRY,United States,8.983178740829628,11.678459988638837
ECL,United States,8.992815441880628,7.511819174446731
EDIT,United States,8.971885398677816,36.70411951574777
EDAP,United States,8.981209654429922,36.72921926416996
ED,United States,7.994360600201103,-0.4203223121999376
EDSA,United States,8.959960995769487,22.149839789700827
EDD,United States,8.995355577281671,18.856105568202477
ECPG,United States,8.988620014461599,27.368570969563716
EDUC,United States,8.980172945751491,18.461539872299337
EFC-PB,United States,8.993236409891779,3.545138140514599
EEA,United States,8.994473393146588,15.342621919285603
EDF,United States,8.992274221778704,16.267527223577105
EEX,United States,8.982638369761908,11.127679935679016
EFOI,United States,8.954320269910477,43.20388978765237
EEFT,United States,7.989431086312731,20.499604415019032
EFC,United States,8.992810897937822,15.178192312412566
EFC-PC,United States,8.996276620155895,2.5664279259855345
EE,United States,8.986715161875964,16.25671136023321
EFSCP,United States,8.991822730056015,7.9086214227346
EFSC,United States,8.991356876128972,20.88886459301372
EFSI,United States,8.994559873120027,15.311266338828307
EGG,United States,8.953200072593898,9.73597620724193
EG,United States,8.992271187626935,14.210770940727032
EGHA,United States,8.999196420966134,0.9784679567770924
EGHAU,United States,8.991446395127072,1.8147046374165865
EHLD,United States,8.977783635760098,7.480169101279734
EGBN,United States,8.98733170973209,7.983429274768747
EGY,United States,7.983077973883836,-18.29240056784823
EICA,United States,8.997214957120402,1.4424140353055768
EHI,United States,7.995822101393498,4.070329177895477
EFXT,United States,8.985239696652668,14.440309549369363
EGP,United States,8.992975120083948,13.011175682446115
EIG,United States,8.992783444510914,24.609100463775853
EIM,United States,8.99677901458588,5.481999111490757
EIIA,United States,8.998697045911182,3.303326830903385
ELA,United States,8.983706863728715,46.05713980538504
ELAN,United States,8.986240559963878,8.318891172620258
ELDN,United States,8.976465758273907,28.66449946503374
EIX,United States,8.99236126347287,4.238500574594181
ELPC,United States,7.988684932987136,-4.814489003557308
ELMD,United States,8.98610706672844,95.0622521224883
ELSE,United States,8.984954798389232,75.91742755547799
ELVR,United States,7.972320565341357,18.265147427268047
ELS,United States,8.993379659962077,4.432907228169291
ELVA,United States,8.97904169680561,20.496889185534904
ELV,United States,8.991220205690547,39.519325681690916
EMA,United States,8.992713198823626,2.456378974661401
ELVN,United States,8.974125276872583,28.302851778338496
EME,United States,8.989886562420285,2.4786171651614515
EMF,United States,8.993708204099082,26.99595881752662
EMBJ,United States,7.985966148505657,2.5211799281402323
EML,United States,8.987721147441686,41.60055883052336
EMO,United States,7.99206785845259,-1.4284435667237896
ENLT,United States,8.90502718251363,20.59538975809241
ENIC,United States,8.988563636194115,11.969852873431297
ENB,United States,8.994385156064205,1.142653343499384
ENPH,United States,8.978826511052427,23.33906630363681
EMD,United States,8.995121798023913,12.19815659374718
