yf_symbol,market_name,quality_score,momentum_3m
9622.T,Japan,6.992621805522592,-4.5970623160532975
9733.T,Japan,6.993893864066331,-2.837171052631579
9729.T,Japan,6.992931199036331,-4.635499207606973
9845.T,Japan,6.991431612293084,-0.7092198581560284
9872.T,Japan,6.993567836048846,-1.095290251916758
9990.T,Japan,6.991970618264118,-2.187902187902188
004440.KS,South Korea,6.985126865653315,-35.58951965065502
074610.KS,South Korea,6.8756251939478314,0.0
023150.KS,South Korea,6.9885015730357605,8.31353919239905
012630.KS,South Korea,6.989498254744208,-22.363636363636363
004080.KS,South Korea,6.995714900103209,-0.9292351679771264
009180.KS,South Korea,6.988236721235715,-3.0007924242792186
009460.KS,South Korea,6.990303202331266,-8.305084745762711
001250.KS,South Korea,5.983532370387448,5.202312138728324
004970.KS,South Korea,6.9936331087400045,-3.886554621848739
006570.KS,South Korea,6.989205945021602,11.41439205955335
000300.KS,South Korea,6.781034369631798,0.0
003300.KS,South Korea,6.992481676495713,0.5457853244390539
457370.KQ,South Korea,5.978043537241388,11.910994764397904
456010.KQ,South Korea,5.969853842778086,18.19484240687679
420570.KQ,South Korea,6.976674664114931,10.372340425531917
465320.KQ,South Korea,6.997575326031584,0.0
464440.KQ,South Korea,6.997455462138449,0.7142857142857143
419050.KQ,South Korea,5.97867338079506,15.898463593854377
254490.KQ,South Korea,5.976133146993744,9.386503067484664
340570.KQ,South Korea,6.985635992543054,-1.303538175046555
290690.KQ,South Korea,6.9385946963339045,22.752808988764045
270870.KQ,South Korea,6.987336040609791,18.026899144823656
197140.KQ,South Korea,6.982212714070798,15.77813677975229
265520.KQ,South Korea,5.986572627674745,9.832635983263598
234920.KQ,South Korea,6.975136446155288,0.0
243070.KQ,South Korea,5.98887446605305,7.876914922131986
182400.KQ,South Korea,6.923127138397037,0.0
217190.KQ,South Korea,5.9831581921149795,8.59375
090850.KQ,South Korea,6.990162305796064,-8.823529411764707
123330.KQ,South Korea,6.979490655161438,-20.52469135802469
061970.KQ,South Korea,5.9846817664119865,10.178117048346056
120240.KQ,South Korea,6.98865179403572,0.0
106080.KQ,South Korea,6.875695279665626,-50.0
049070.KQ,South Korea,5.9833452919006405,7.777097366809553
043220.KQ,South Korea,6.825206424281881,0.0
048770.KQ,South Korea,5.97841158707857,8.403361344537815
036200.KQ,South Korea,5.983263977636888,9.710982658959535
001840.KQ,South Korea,6.982635883104274,0.0
005670.KQ,South Korea,5.987933147924261,5.008635578583765
4DS.AX,Australia,6.962807955554891,10.000001862645192
ACP.AX,Australia,6.977874638744617,0.0
AFI.AX,Australia,6.996701590236042,3.303307388427262
AIQ.AX,Australia,6.989316526049349,3.2402042609767054
AJX.AX,Australia,5.966660356001253,0.0
AQI.AX,Australia,6.969108725319619,-13.813815275858175
ATX.AX,Australia,5.959849509465091,0.0
BCN.AX,Australia,6.982961845913577,-7.250755700473077
BRE.AX,Australia,5.979386035372774,8.293848314476607
CBA.AX,Australia,6.993813340183909,-6.736745792061704
CVN.AX,Australia,6.982475242967791,-4.761900369272073
CYQ.AX,Australia,5.9575141837181995,12.499989813659823
DGT.AX,Australia,6.983584999103277,44.30465962408138
DEM.AX,Australia,6.978793672555623,1.0638319795733608
DJW.AX,Australia,6.99594777648794,2.9070720369950056
DGR.AX,Australia,6.9530971810548445,-9.375006912159405
DPM.AX,Australia,6.984391224076804,-7.496912552781603
DVL.AX,Australia,5.971356063435097,29.62962681905403
FEG.AX,Australia,6.975679887738479,17.647065698344395
FNX.AX,Australia,5.979783344544634,0.0
GOW.AX,Australia,6.992602671222327,-2.1739110153428576
GYG.AX,Australia,6.98558766164548,19.866813722325187
H3E.AX,Australia,6.939179717772159,-11.111103062644071
IPC.AX,Australia,6.994267442219917,0.0
KEY.AX,Australia,5.943149224349986,23.333337679505444
LCE.AX,Australia,6.994843052955434,0.0
MOM.AX,Australia,6.935634412657044,0.0
MTL.AX,Australia,5.5,0.0
NAE.AX,Australia,5.943710524661149,0.0
